time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00003.chdata,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:28:44.940",-0.94213,0.07164,0.92671,0.00403,0.07456,0.00407,-0.35418,-0.0816,-0.26999,0.69877,-0.88734,0.71798,22.02067,1.69389,-0.03868,1.24038,866.0061,-1.72464,0.06825,-0.14767
="2026/04/02 16:28:44.960",0.22509,0.19379,0.45111,0.22343,-0.04921,0.0219,0.48942,0.16831,0.08162,0.1224,-0.33573,0.61223,21.58855,-0.40093,0.10896,-0.7578,862.32745,-2.18866,-0.14462,0.3003
="2026/04/02 16:28:44.980",-1.0471,0.28547,-0.00875,0.3132,0.07454,0.10914,-0.32065,-0.06587,-1.05189,0.60526,-0.24121,0.86761,24.5993,0.03112,0.06395,0.64251,860.82184,-1.51297,-0.03016,0.06399
="2026/04/02 16:28:45.000",-0.19472,0.35785,1.18281,0.32633,0.0056,0.05973,-0.03909,0.14034,-0.36262,0.22258,0.11572,-0.195,25.66672,1.0646,0.42616,-1.71629,858.922,-1.72716,0.05132,-0.6116
="2026/04/02 16:28:45.020",0.05642,-0.00739,-0.49525,0.50112,-0.02279,0.0258,0.07331,0.0011,-0.55628,0.08242,-0.46603,-0.30262,26.29556,-1.39265,0.7699,-1.48914,857.09143,-1.14196,-0.18695,0.09831
="2026/04/02 16:28:45.040",-0.80685,-0.17875,0.32158,0.69338,0.13072,0.09769,-0.68025,0.00415,-0.75621,0.33333,-0.19822,0.06558,27.73884,1.02116,0.73976,-1.7735,858.91925,-0.67373,0.0897,-0.61301
="2026/04/02 16:28:45.060",0.54836,-0.07706,0.14907,0.64529,-0.06747,-0.00264,-0.04084,-0.03389,0.03865,-0.27027,0.20592,-0.42861,24.53332,-0.53626,1.07453,-2.23556,858.74023,-0.56948,0.03734,0.25644
="2026/04/02 16:28:45.080",-0.50461,0.09027,-0.9581,0.94191,0.05338,0.01057,-0.63895,-0.0156,-1.19711,0.06267,0.01867,-0.13125,23.41318,-0.90023,0.50161,-1.88964,860.76007,0.18842,-0.0267,-0.35813
="2026/04/02 16:28:45.100",0.18495,0.18097,0.53358,0.91317,-0.10698,-0.02665,-0.57641,0.11411,-0.16394,-0.25594,0.4484,-0.79778,21.43404,0.4473,0.89381,-2.70212,861.30737,0.59206,0.23431,-0.98078
="2026/04/02 16:28:45.120",0.38148,0.07072,-0.68687,0.68861,0.01788,0.01193,-0.03216,0.04049,-0.64414,-0.41458,0.49638,-0.59237,18.49018,-1.9389,1.19495,-2.56221,860.1377,1.10818,-0.03936,-0.10505
="2026/04/02 16:28:45.140",-0.0556,-0.05833,-0.36104,0.73024,0.04893,0.11688,-0.81808,-0.06958,-0.45004,-0.07521,0.51321,-0.79188,17.15567,0.7105,0.72465,-1.3459,862.11102,1.41392,0.13912,-0.72175
="2026/04/02 16:28:45.160",0.97639,-0.16789,0.06604,0.41811,0.01699,0.04638,0.11955,0.15374,0.13287,-0.59631,0.73089,-0.52547,13.19875,-0.83265,0.61169,-2.55382,860.16254,1.18469,-0.01505,-0.30679
="2026/04/02 16:28:45.180",0.1647,-0.19169,-1.0774,0.39063,0.10797,0.09529,-0.41084,-0.16086,-0.50066,-0.09068,0.76444,-0.6602,12.72318,-1.12997,0.23264,-0.2316,859.27789,1.98964,-0.08405,-0.36841
="2026/04/02 16:28:45.200",0.61483,0.033,0.45034,0.30766,-0.02705,0.02184,-0.3374,0.04674,0.4917,-0.33218,0.8015,-0.86097,11.81094,0.53411,0.17892,-1.1471,858.72223,1.81048,0.16251,-0.87712
="2026/04/02 16:28:45.220",1.13809,-0.14114,-1.00993,-0.08165,0.10909,0.00265,0.28591,0.00402,0.21184,-0.30675,0.55719,-0.99917,10.4964,-1.96149,0.20941,-0.28254,856.76453,1.81809,-0.0841,0.15637
="2026/04/02 16:28:45.240",-0.14153,-0.18274,-0.16448,-0.26203,-0.02372,0.06832,-0.53219,-0.08192,0.0262,-0.01412,0.26405,-0.68964,12.77962,0.51191,-0.12004,1.03863,857.38483,2.09727,0.1801,-0.43443
="2026/04/02 16:28:45.260",1.24579,-0.27108,0.24298,-0.4335,0.01783,-0.10116,0.51355,-0.00126,0.81006,-0.37449,0.39542,-0.91927,13.00123,-0.61307,-0.33472,0.74925,856.31091,1.36196,-0.0223,0.32978
="2026/04/02 16:28:45.280",0.13515,-0.16198,-1.07177,-0.42176,-0.00175,0.00087,-0.01858,-0.01527,0.32242,-0.05284,0.08188,-0.20935,16.20064,-0.85129,-0.91782,1.89269,858.32214,1.57906,-0.1275,0.06585
="2026/04/02 16:28:45.300",0.13286,0.14943,0.73894,-0.42912,-0.05643,-0.00592,0.20087,-0.04439,0.72622,-0.07559,0.41978,-0.68072,18.85248,1.19251,-0.69914,1.67534,861.67194,1.00082,0.00669,-0.35461
="2026/04/02 16:28:45.320",0.69737,0.14453,-0.39653,-0.5954,-0.06544,-0.09121,0.75227,0.0575,0.69977,-0.27672,-0.00809,-0.42031,20.25676,-0.92925,-0.85546,1.95744,863.40253,0.66652,-0.28099,0.36176
="2026/04/02 16:28:45.340",-0.32215,-0.03891,-0.12174,-0.91889,0.0312,0.01121,-0.02715,-0.08552,0.10542,0.23419,-0.18007,0.04999,23.91114,1.03756,-0.73193,2.06664,868.07745,0.40617,0.01994,0.26141
="2026/04/02 16:28:45.360",0.45964,-0.13232,0.77387,-0.78404,-0.04206,-0.08476,0.81402,0.08672,1.03588,-0.16251,-0.00685,0.54394,23.86729,0.59076,-0.46099,1.67088,870.00708,-0.23532,-0.05713,0.43379
="2026/04/02 16:28:45.380",-0.47022,-0.10712,-0.48961,-1.29948,0.08071,0.04156,0.43652,-0.27025,0.09432,0.11309,-0.39055,0.57002,25.12101,-0.09847,-0.80896,2.29117,873.41455,-0.57294,-0.14106,0.66999
="2026/04/02 16:28:45.400",-0.40416,0.02453,1.03765,-0.56076,-0.01126,0.04339,0.22162,0.14771,0.94831,0.07754,-0.37228,0.50579,25.36005,2.28285,-1.25004,1.90225,876.55011,-1.1224,0.05333,-0.02263
="2026/04/02 16:28:45.420",-0.19628,-0.03706,0.2311,-0.52108,-0.0388,-0.05953,0.81125,0.0578,0.26849,-0.10992,-0.54442,0.91079,22.59902,-0.38323,-0.57312,1.09631,875.94971,-1.34478,-0.14492,0.86158
="2026/04/02 16:28:45.440",-0.99138,0.10251,-0.05305,-0.40038,-0.04114,-0.02568,-0.1092,-0.11031,-0.14082,0.48112,-0.89316,0.48692,22.98938,1.57562,-0.50294,2.0466,877.02344,-1.1307,0.01858,0.23892
="2026/04/02 16:28:45.460",-0.17278,0.10868,1.0651,-0.39084,-0.00747,-0.03428,0.56683,0.20146,0.47894,-0.0308,-0.88809,0.60636,21.22295,0.79244,0.10855,-0.02163,874.46252,-1.81622,-0.121,0.32812
="2026/04/02 16:28:45.480",-0.74102,0.05667,-0.79213,-0.20074,0.02441,-0.05615,0.11942,-0.11719,-0.79292,0.34359,-0.88274,0.57675,21.1489,-0.23625,-0.06505,1.62149,871.95557,-1.45058,-0.13311,0.85081
="2026/04/02 16:28:45.500",-0.97944,0.23473,1.35022,0.01874,-0.05687,-0.0433,-0.30936,0.16444,-0.03135,0.38679,-0.35572,0.90303,21.48087,1.64436,-0.18821,0.39118,869.64319,-1.56681,0.08245,-0.40481
="2026/04/02 16:28:45.520",0.22339,0.26893,-0.04804,-0.05331,-0.06874,-0.00721,0.29813,-0.08501,-0.12901,0.14812,-0.0399,0.77411,19.90171,-1.0031,0.17339,-0.11039,864.4201,-1.80134,-0.13991,0.57269
="2026/04/02 16:28:45.540",-1.05329,0.1798,-0.19759,0.37398,-0.00207,-0.02208,-0.62666,0.066,-0.65236,0.48535,-0.3541,0.82403,22.53471,0.64595,0.1777,-0.10924,862.15155,-1.10132,0.0947,0.002
="2026/04/02 16:28:45.560",0.2139,-0.10212,0.85594,0.47265,-0.11471,-0.07245,0.00365,0.01466,-0.25198,0.23472,-0.17727,0.30354,22.40177,0.35869,0.74372,-1.26698,858.565,-1.59244,0.04641,-0.01437
="2026/04/02 16:28:45.580",-0.14582,-0.22939,-0.84585,0.60141,0.04437,-0.02237,-0.25401,0.0054,-0.90941,0.40468,-0.54973,1.42729,23.41805,-1.25939,0.76165,-1.16296,856.39935,-0.95789,-0.1517,0.06053
="2026/04/02 16:28:45.600",-0.41384,-0.15977,0.56416,0.56409,-0.00116,0.034,-0.52435,-0.00815,-0.62392,0.3778,0.17517,0.38734,25.15137,0.79126,0.87182,-1.65825,856.14465,-0.62162,0.23234,-0.78662
="2026/04/02 16:28:45.620",0.49974,0.32635,-0.08164,0.66662,-0.01168,0.01161,0.30485,0.21058,-0.48279,-0.11425,0.16531,0.18767,23.84291,-1.45331,0.71973,-2.12946,854.349,-0.32021,-0.08702,-0.16862
="2026/04/02 16:28:45.640",-0.26074,0.2116,-0.48464,0.78499,0.09205,0.08074,-0.73079,-0.17919,-0.87007,0.08556,0.11014,-0.10838,24.64513,-0.03079,0.95712,-1.81029,856.44202,0.49281,0.04076,-0.49075
="2026/04/02 16:28:45.660",0.74701,0.04884,0.27614,1.16448,-0.08633,-0.03266,-0.23078,0.29069,0.0031,-0.19317,0.48871,-0.07253,22.15235,-0.23847,1.02985,-2.51774,857.20746,0.44589,0.07366,-0.5574
="2026/04/02 16:28:45.680",0.44954,-0.08407,-1.35315,0.51369,-0.01083,-0.06639,-0.45057,-0.32438,-0.9079,-0.12618,0.34585,-0.10846,20.23665,-1.99157,1.05454,-1.70052,858.58923,1.24894,-0.08531,-0.11304
="2026/04/02 16:28:45.700",0.25065,-0.07254,-0.11366,0.12845,-0.02468,0.01343,-0.8283,0.06468,-0.07193,-0.20576,0.73417,0.06752,18.66141,0.17398,0.40935,-1.83631,861.13678,1.50007,0.14975,-0.72034
="2026/04/02 16:28:45.720",0.95892,-0.16702,-0.41781,0.67529,0.01578,0.02523,0.05808,0.05399,0.16543,-0.59226,0.9297,-0.54652,14.80185,-1.76603,0.32322,-2.00827,860.27338,1.50756,-0.01926,-0.03955
="2026/04/02 16:28:45.740",0.18294,-0.16102,-1.12115,0.42029,0.07657,-0.00709,-0.7975,-0.10529,-0.12731,-0.1338,0.57287,-0.4989,14.52097,-0.24675,0.01222,-0.42454,862.22198,1.78146,0.1422,-0.04448
="2026/04/02 16:28:45.760",0.8748,-0.32038,0.41779,-0.02993,-0.04204,0.01362,-0.01177,0.04141,0.61496,-0.40102,0.66266,-0.76161,11.7728,0.06518,0.3604,-1.20417,861.70758,1.37509,0.10576,-0.30535
="2026/04/02 16:28:45.780",0.92215,-0.16893,-1.45592,0.17542,0.00473,0.01188,-0.05202,-0.04452,0.2015,-0.19991,-0.05241,-0.7101,10.28678,-1.64164,0.04331,0.33184,860.74664,1.7041,-0.08869,0.22029
="2026/04/02 16:28:45.800",-0.06548,-0.09611,-0.02767,0.36987,-0.0318,0.02245,-0.41224,-0.06964,0.498,-0.04671,0.18581,-0.6589,11.71787,0.8919,-0.34218,0.61867,861.02478,1.82458,0.25233,-0.73466
="2026/04/02 16:28:45.820",1.18639,-0.02761,-0.01643,-0.41712,0.01194,-0.00872,0.48199,0.00643,0.85481,-0.22892,0.55759,-0.62961,11.94692,-1.06344,-0.50233,0.09441,858.37183,1.2628,-0.12445,0.0858
="2026/04/02 16:28:45.840",-0.03837,0.04025,-0.95523,-0.64828,0.02561,-0.01213,-0.22552,-0.09582,0.2874,0.09922,0.1702,-0.41437,15.81183,0.01712,-0.54991,1.80691,859.80328,1.47252,-0.07877,0.0172
="2026/04/02 16:28:45.860",0.40373,0.08932,0.67171,-0.49059,-0.02988,-0.06324,0.54663,0.10383,0.8261,-0.13166,0.29036,-0.41283,17.33303,0.92746,-0.60749,1.07366,860.86462,0.6963,-0.01711,-0.0028
="2026/04/02 16:28:45.880",0.38908,-0.10497,-0.7844,-0.66199,0.09101,0.02658,0.46257,-0.05376,0.73534,0.02628,-0.13013,0.01838,19.86794,-0.68856,-0.76262,2.08008,862.31726,0.6082,-0.12596,0.95594
="2026/04/02 16:28:45.900",-0.58461,-0.28405,0.42009,-0.70214,-0.02892,0.03114,-0.15648,-0.08675,0.56725,0.1321,-0.02308,0.11324,23.24952,1.58641,-0.67409,1.93894,865.68396,0.34077,0.18483,-0.10532
="2026/04/02 16:28:45.920",0.21038,-0.15981,0.53049,-0.76258,-0.01837,-0.12849,0.77043,0.0472,0.68574,-0.25263,-0.07694,-0.17363,23.80159,-0.18073,-0.82285,1.97728,867.54803,-0.33671,-0.0204,0.44991
="2026/04/02 16:28:45.940",-0.84729,0.02106,-0.41373,-1.29511,-0.03425,-0.04281,0.20673,-0.12437,-0.25863,0.20514,-0.56712,0.59785,26.71308,0.6174,-1.03937,2.35267,872.45508,-0.54329,0.05128,0.45142
="2026/04/02 16:28:45.960",-0.23444,-0.01566,1.1213,-0.67792,0.02758,0.00986,0.74309,0.28951,0.86565,-0.017,-0.41232,0.60377,26.17749,1.92354,-0.89472,0.37871,874.44684,-1.08682,0.12859,0.2511
="2026/04/02 16:28:45.980",-0.43233,0.02448,-0.00162,-0.47162,0.0306,0.08788,0.8184,-0.04208,-0.13271,0.05666,-0.85869,0.42342,25.29592,0.30119,-0.10833,1.55695,875.28546,-1.42439,-0.1177,0.78252
="2026/04/02 16:28:46.000",-0.91039,0.16105,0.42784,-0.52541,0.05509,0.03766,-0.05891,-0.07711,0.12092,0.34827,-0.97279,0.76362,26.20723,2.28963,-0.07105,1.4848,877.33014,-1.68862,0.12618,-0.19591
="2026/04/02 16:28:46.020",-0.18358,0.16703,0.94069,-0.46124,-0.01412,-0.02609,0.83611,0.03888,0.43624,0.0028,-0.54155,0.76616,24.02362,-0.18627,-0.18434,0.15384,874.85352,-1.78468,-0.12871,0.07234
="2026/04/02 16:28:46.040",-1.10877,0.37097,-0.09697,-0.39576,0.01284,-0.0315,-0.22008,-0.15311,-0.32267,0.36013,-0.54237,1.04901,23.81971,0.54761,-0.70169,1.38953,873.53021,-1.30909,-0.0472,0.07694
="2026/04/02 16:28:46.060",-0.89475,0.20614,1.60101,-0.15434,-0.01638,0.00439,0.08139,-0.03795,-0.04263,0.09083,0.21556,0.47355,21.19042,1.36454,-0.04009,-0.28571,871.25299,-1.6877,0.14814,-0.36901
="2026/04/02 16:28:46.080",0.03703,-0.00616,-0.13309,0.12892,-0.02131,-0.04222,0.23175,0.0897,-0.51793,0.11571,-0.31502,0.54253,19.39865,-1.01033,0.29321,-0.11223,866.95618,-1.73634,-0.02284,0.75218
="2026/04/02 16:28:46.100",-1.08392,-0.07174,0.19009,0.40101,-0.0041,-0.02254,-0.64776,0.11934,-0.42614,0.31239,-0.57626,0.17898,20.83419,1.0172,0.15537,-0.45846,864.40125,-1.26522,0.2571,-0.38547
="2026/04/02 16:28:46.120",0.00546,-0.17044,0.99589,0.39124,0.00763,-0.05128,0.19171,0.06046,-0.18547,0.10367,-0.42586,-0.08447,19.7012,-0.47065,0.6278,-1.76465,858.98022,-1.58605,0.0152,-0.08945
="2026/04/02 16:28:46.140",-0.55764,-0.0488,-0.83039,0.8652,0.00521,0.12675,-0.67241,-0.14449,-1.04537,0.1391,-0.37228,0.05047,21.28659,-0.56129,0.55231,-0.78045,856.33191,-0.59086,-0.04063,-0.2668
="2026/04/02 16:28:46.160",-0.14408,0.29157,0.85655,0.70895,-0.18418,-0.02556,-0.24283,0.27809,-0.66874,0.25241,0.26084,-0.41526,21.72777,0.38679,0.64586,-2.33238,854.22461,-0.73891,0.07903,-0.7207
="2026/04/02 16:28:46.180",0.37448,0.37563,-0.81765,0.7639,0.06107,0.02898,0.16359,-0.10641,-1.08384,-0.2308,-0.0156,-0.10257,21.62645,-1.63928,1.1092,-2.22464,852.37158,-0.35128,-0.11792,0.2738
="2026/04/02 16:28:46.200",-0.40517,0.0425,-0.42151,0.84628,0.07398,0.10761,-0.59287,0.06765,-0.61008,0.35973,0.08242,0.16501,23.56396,0.36246,1.02343,-2.11281,854.59802,0.27227,0.14939,-0.36879
="2026/04/02 16:28:46.220",0.60276,-0.08501,0.32411,1.4202,0.08508,0.06844,0.07187,0.04328,0.01824,-0.41823,0.53195,-0.8613,22.13355,-0.80479,0.85949,-2.43296,854.56244,0.29291,0.06711,-0.42157
="2026/04/02 16:28:46.240",-0.03458,-0.02015,-0.99064,0.61921,-0.0047,0.00269,-0.65963,-0.30349,-0.92055,-0.06134,0.39705,-0.54366,22.55816,-1.36548,0.32077,-0.43056,856.99432,1.11745,-0.0906,-0.32214
="2026/04/02 16:28:46.260",0.45771,-0.0385,0.16199,0.64772,-0.07454,-0.12399,-0.54497,0.20571,0.01048,-0.23312,0.8317,-0.87679,20.70026,-0.17962,0.03415,-2.17176,859.72144,1.37128,0.19669,-0.96035
="2026/04/02 16:28:46.280",0.71693,0.00434,-0.50262,0.71462,-0.05602,0.02247,0.06331,0.06812,-0.24409,-0.45558,0.67012,-0.50222,17.6107,-2.26227,0.39925,-1.94805,860.60461,1.75522,-0.14377,0.03012
="2026/04/02 16:28:46.300",0.13286,-0.18198,-0.79705,0.49218,0.08293,0.09701,-0.80233,-0.03541,-0.26241,-0.16828,0.53612,-0.61395,17.30661,0.63154,0.34529,-0.50218,863.32611,1.74028,0.08479,-0.41901
="2026/04/02 16:28:46.320",1.06497,-0.26886,0.25925,0.02934,0.01285,0.07251,0.12553,0.09948,0.63255,-0.47432,0.71369,-0.62559,14.07926,-0.73022,0.46066,-1.54867,862.96655,1.13333,-0.05703,0.03525
="2026/04/02 16:28:46.340",0.54429,-0.14567,-1.36134,-0.26358,0.03221,0.03319,-0.36529,-0.11683,-0.09121,-0.18355,0.18061,-0.50654,12.89002,-0.81473,-0.18988,0.55957,864.19696,1.71002,-0.12304,-0.03543
="2026/04/02 16:28:46.360",0.11671,-0.01465,0.50405,-0.59622,0.02702,-0.02916,-0.29376,0.04074,0.67278,-0.16773,0.59589,-0.79834,12.19798,0.80708,-0.16314,-0.14779,864.46368,1.40257,0.11429,-0.71204
="2026/04/02 16:28:46.380",1.06799,-0.06253,-0.53817,-0.24582,0.01144,0.02174,0.29684,-0.10845,0.51917,-0.31603,0.45955,-0.67788,11.65904,-1.39825,-0.06637,0.71797,862.26996,0.84664,-0.15877,0.21292
="2026/04/02 16:28:46.400",-0.07651,-0.09324,-0.33354,-0.49211,-0.06191,0.03607,-0.33568,-0.03682,0.16681,0.30067,0.12199,-0.47724,13.85457,0.73353,-0.53452,1.70126,863.46051,1.16906,0.00753,-0.21016
="2026/04/02 16:28:46.420",0.67759,-0.14081,0.83215,-1.03393,0.02232,-0.08538,0.61077,0.0836,0.95004,-0.22241,0.25467,-0.81428,13.86523,0.10688,-0.52391,1.0904,862.17358,0.49632,0.01032,0.0088
="2026/04/02 16:28:46.440",-0.01688,-0.20153,-0.68911,-0.76228,0.01846,0.00964,0.10166,-0.37633,0.68798,0.15968,-0.14109,-0.1212,17.00567,-0.48904,-0.71236,2.83326,862.99188,0.41697,-0.18125,0.4914
="2026/04/02 16:28:46.460",-0.16672,-0.10356,0.79597,-0.74982,-0.01801,-0.04861,-0.03208,0.18328,1.25433,0.12639,-0.0142,-0.12021,20.5666,1.60923,-1.31292,2.30317,864.69775,-0.13164,0.12331,-0.04814
="2026/04/02 16:28:46.480",0.25324,0.02663,0.24157,-0.36726,-0.03197,-0.07079,0.77784,-0.0578,0.32367,-0.10816,-0.39987,0.25297,22.06283,-0.512,-1.19152,2.35947,865.54077,-0.5692,-0.11733,0.48101
="2026/04/02 16:28:46.500",-0.83871,0.02192,-0.06862,-0.94044,-0.11928,-0.07551,0.09227,0.05504,-0.04174,0.40767,-0.64841,0.20756,25.19623,1.143,-0.86503,2.21662,869.48694,-0.41662,-0.00787,0.20401
="2026/04/02 16:28:46.520",0.10433,0.09878,0.95355,-0.7766,0.02999,-0.03634,0.75135,0.23957,0.93803,0.02776,-0.45888,-0.05731,25.59907,0.91097,0.11953,-0.04801,870.55713,-1.20408,0.02929,0.18297
="2026/04/02 16:28:46.540",-0.80021,0.19728,-0.17068,-0.59314,0.0305,0.10303,0.45588,-0.26891,-0.27506,0.09014,-0.88919,0.87007,26.90244,0.46839,0.13548,2.15837,872.5462,-1.32736,-0.19176,0.81863
="2026/04/02 16:28:46.560",-0.7032,0.09964,0.74638,-0.49746,0.05321,0.01181,0.07309,0.0373,0.1814,0.29525,-0.50574,0.69794,27.55565,2.23076,-0.45714,1.67452,875.28058,-1.86482,0.1309,-0.02598
="2026/04/02 16:28:46.580",-0.28685,0.13996,0.6874,-0.25241,-0.00781,-0.06217,0.8656,0.11309,-0.06579,-0.03458,-0.38426,0.85246,25.6917,-0.8346,-0.55217,0.74505,874.72961,-1.95514,-0.18924,0.41521
="2026/04/02 16:28:46.600",-1.21887,0.2112,-0.0309,-0.22147,-0.0884,-0.05803,-0.14524,0.05833,-0.82226,0.32794,-0.76851,0.54063,25.68999,1.22018,-0.5317,1.22364,875.2002,-1.14079,0.05078,-0.11235
="2026/04/02 16:28:46.620",-0.24864,0.09914,1.11517,-0.05202,-0.05757,-0.07194,0.38165,-0.02243,0.01371,0.04969,-0.3057,0.72724,22.99479,0.63511,0.50057,-0.36515,872.43921,-1.66614,0.02457,0.3615
="2026/04/02 16:28:46.640",-0.27447,-0.0379,-0.67634,0.42947,-0.00934,0.01842,0.03429,0.06227,-0.86832,0.31051,-0.6829,1.09967,21.86508,-0.72972,0.00584,0.09532,869.47168,-1.49316,-0.22133,0.70739
="2026/04/02 16:28:46.660",-0.5216,0.15946,0.61283,0.28816,-0.01348,-0.0052,-0.48062,0.0443,-0.52467,0.41304,-0.31913,0.55655,20.93533,1.27759,0.16295,-0.7155,866.50281,-1.05697,0.06108,-0.65975
="2026/04/02 16:28:46.680",0.26459,0.26637,0.34694,0.65784,0.02865,-0.00487,0.13559,0.00054,-0.25069,-0.04889,-0.05455,1.08326,18.37617,-1.27057,0.6394,-1.38574,860.70496,-1.32632,-0.21019,0.25626
="2026/04/02 16:28:46.700",-0.65316,0.12619,-0.55713,0.81754,-0.08384,0.07634,-0.79425,0.11294,-0.9369,0.50447,-0.01813,0.55503,19.59207,-0.03926,0.4633,-0.77273,858.64722,-0.59056,0.03166,0.24602
="2026/04/02 16:28:46.720",0.35054,0.13726,0.85344,0.63459,-0.01264,-0.02139,-0.23328,0.13639,-0.33612,-0.02946,0.15503,0.12324,18.99837,0.10821,1.06132,-2.28364,855.6037,-0.38468,0.0926,-0.59234
="2026/04/02 16:28:46.740",0.10822,-0.01329,-0.72651,0.75741,0.00512,0.03634,-0.11588,-0.15261,-1.38429,0.10452,0.0641,-0.41209,19.84437,-1.93722,1.16883,-1.57002,853.74567,0.19634,-0.21771,-0.09678
="2026/04/02 16:28:46.760",0.07993,-0.02679,0.10776,0.21426,0.07847,0.06402,-0.65648,0.10384,-0.39149,0.08419,0.50294,-0.69354,21.7268,0.48501,0.69662,-1.97569,853.19891,0.60761,0.14487,-0.99812
="2026/04/02 16:28:46.780",0.97646,0.01439,-0.09888,1.00497,0.13504,0.04441,0.2296,-0.20043,-0.112,-0.30213,0.5312,-0.18629,20.74879,-1.51692,0.75935,-1.74766,851.78003,0.50564,-0.04569,-0.0916
="2026/04/02 16:28:46.800",-0.03435,-0.1051,-1.0322,0.79446,0.02002,0.04655,-0.55197,0.09488,-0.76314,-0.06113,0.4848,-0.08902,21.65005,-0.21802,-0.36045,-0.22361,855.19159,1.2452,0.01847,-0.34261
="2026/04/02 16:28:46.820",0.99675,-0.10983,0.17662,0.54337,-0.0102,-0.05945,-0.18843,0.16996,0.40355,-0.22291,0.66678,-0.75791,20.05124,-0.2225,0.40427,-2.33966,856.71704,1.23801,0.1705,-0.6644
="2026/04/02 16:28:46.840",0.52308,-0.1158,-1.20515,0.64571,0.00314,-0.06648,0.03989,-0.0759,-0.35699,-0.43659,0.50128,-0.65726,19.02899,-2.00777,0.69849,-1.39411,858.30029,2.17453,-0.10314,-0.06161
="2026/04/02 16:28:46.860",0.22308,-0.09311,-0.45925,0.16037,0.04356,0.0735,-0.6638,-0.10285,0.22053,-0.09751,0.70743,-0.67284,18.62872,0.99955,0.31543,-0.39174,862.28625,2.18539,0.17168,-0.63725
="2026/04/02 16:28:46.880",1.22472,-0.13163,-0.39593,0.34137,-0.08943,0.02444,0.28881,0.05108,0.63642,-0.72297,0.97305,-0.35087,15.78684,-1.31067,0.25719,-1.28423,863.02289,1.59306,-0.08027,0.22202
="2026/04/02 16:28:46.900",0.03789,-0.2158,-1.02068,0.06611,0.09573,0.06307,-0.48061,-0.04529,-0.07544,-0.10902,0.57781,-0.43138,15.87566,-0.23301,-0.23928,0.56758,865.44165,2.06056,-0.1019,-0.2028
="2026/04/02 16:28:46.920",0.78907,-0.19564,0.51496,-0.0127,-0.01367,-0.04431,0.00264,-0.01772,0.87519,-0.48355,0.59783,-0.73169,14.13624,0.54307,0.02356,-0.14651,866.15149,1.60289,0.05478,-0.49156
="2026/04/02 16:28:46.940",0.72615,-0.35962,-0.92194,-0.28938,0.05546,0.02324,0.13192,-0.13696,0.62029,-0.22017,0.10114,-0.33771,13.02179,-1.46871,-0.28836,0.91877,865.82617,1.28836,-0.16305,0.44619
="2026/04/02 16:28:46.960",-0.07782,-0.24194,-0.08825,-0.4528,0.05129,-0.05419,-0.38096,0.04243,0.42447,0.05444,0.17597,-0.09208,13.60374,1.28922,-0.81585,1.57553,866.61646,1.11478,0.14874,-0.3541
="2026/04/02 16:28:46.980",0.93252,-0.04101,0.33023,-0.61574,-0.01377,-0.02928,0.60844,-0.16172,0.92311,-0.17293,0.17492,0.13272,12.53762,-0.57057,-0.50978,1.36234,864.46515,0.40423,-0.03998,0.53856
="2026/04/02 16:28:47.000",-0.46303,0.06015,-0.76918,-0.7226,0.02051,0.03171,0.15002,-0.00986,0.1233,0.13161,-0.18629,0.13042,15.92393,-0.07046,-1.27705,2.59464,865.42072,0.40513,-0.0824,0.67016
="2026/04/02 16:28:47.020",0.25124,0.03639,0.69127,-0.73958,0.0269,-0.00616,0.35001,0.17659,1.3768,0.19541,-0.21219,0.01927,18.38943,1.65049,-1.05486,1.56856,865.56244,-0.28313,0.12864,-0.04797
="2026/04/02 16:28:47.040",-0.11799,0.01872,-0.2475,-0.28161,-0.02228,-0.0239,0.81494,-0.11614,0.18592,0.01532,-0.51694,0.33259,20.61228,-0.49165,-0.4888,2.26993,865.46307,-0.60125,-0.21912,1.02186
="2026/04/02 16:28:47.060",-0.72848,-0.06388,0.3324,-0.86636,-0.05713,-0.10226,-0.02742,0.21394,0.02967,0.46676,-0.47629,0.48232,24.20066,1.72076,-0.57422,2.04683,868.14087,-0.81363,0.06946,0.24404
="2026/04/02 16:28:47.080",0.04102,0.05253,0.75496,-0.69413,-0.03175,-0.12814,0.70059,-0.24455,0.87578,0.01975,-0.65519,0.78218,24.55384,-0.31662,0.37249,0.19145,868.15204,-1.31715,-0.07193,0.44371
="2026/04/02 16:28:47.100",-1.14464,0.09207,-0.21258,-0.595,0.00315,0.02701,0.20985,-0.06578,-0.21904,0.38611,-0.71302,0.8161,28.02826,0.39475,-0.63977,2.49876,870.75183,-1.06085,-0.16937,0.41086
="2026/04/02 16:28:47.120",-0.34392,0.18507,1.03495,-0.50431,-0.04846,-0.0606,0.21491,-0.12064,0.48214,0.27452,-0.44406,0.37981,29.05142,1.82335,-0.8121,0.99199,872.16467,-2.20245,0.08106,0.29268
