time,dist_01.dist,s00017-2.chdata,s00017-3.chdata,s00018-1.chdata,s00018-2.chdata,s00018-3.chdata,s0011-1.chdata,s0011-2.chdata,s0011-3.chdata,s0017-1.chdata,s0017-2.chdata,s0017-3.chdata,v00013.AccX,v00013.AccY,v00013.AccZ,v00023.AccX,v00023.AccY,v00023.AccZ,v00024.AccX,v00024.AccY,v00024.AccZ,v00028.AccX,v00028.AccY,v00028.AccZ,v00029.AccX,v00029.AccY,v00029.AccZ,v00033.AccX,v00033.AccY,v00033.AccZ
0,187.531,130.59647,260.8143,0,0,0,79.38996,0,199.3436,230.47205,130.59647,260.8143,-0.00474,0.00818,-0.00768,-0.00114,-0.00628,0.00617,0.33286,-0.60602,1.31668,-0.00106,-0.00891,-0.00432,-0.57134,-0.28008,2.81284,0.00809,0.00017,-0.00515
0.02,187.531,130.78891,259.63379,0,0,0,79.401622,0,199.428692,229.98245,130.78891,259.63379,0.00775,-0.00001,0.01645,0.00609,-0.01307,0.00721,-0.16796,-0.17632,0.81228,0.00181,0.00281,0.00851,0.38351,0.49196,-1.82556,0.00298,-0.00021,0.00306
0.04,187.531,130.90633,253.308,0,0,0,79.413284,0,199.513784,228.30869,130.90633,253.308,0.00187,-0.0003,-0.00558,-0.0096,0.00234,0.00047,-0.32973,0.02221,1.07771,-0.00294,0.00109,-0.00476,0.25809,-0.08897,-3.70421,-0.00366,0.00389,0.01684
0.06,187.531,130.82753,247.37212,0,0,0,79.424945,0,199.598876,227.19902,130.82753,247.37212,-0.00426,0.00539,0.01341,0.00223,-0.00155,-0.00425,-0.18811,-0.02143,0.60385,0.00325,0.00181,0.00298,-0.54696,0.04032,0.14845,0.0196,0.01175,-0.04953
0.08,187.531,130.72723,243.29915,0,0,0,79.436607,0,199.683968,227.1723,130.72723,243.29915,0.00301,0.00051,-0.0263,-0.0076,0.0053,-0.00306,-0.25582,-0.75042,0.59285,-0.00112,-0.00158,0.0019,-0.66598,-0.55766,-0.28903,-0.02088,0.00474,-0.00865
0.1,187.531,130.57181,249.89046,0,0,0,79.448269,0,199.769061,228.46765,130.57181,249.89046,-0.01494,-0.00232,0.01254,0.00713,0.00577,-0.00349,-0.03349,-0.47837,-2.0367,0.00229,-0.01009,-0.00723,0.09586,0.90657,1.1541,0.0009,0.00271,-0.032
0.12,187.56,130.49771,256.70547,0,0,0,79.459931,0,199.854153,228.33492,130.49771,256.70547,0.00526,0.00359,-0.01143,-0.00275,-0.00291,0.00809,0.08944,0.81985,1.39682,0.00441,0.00012,0.00279,0.46703,0.48589,0.80152,0.01183,-0.00908,0.019279
0.14,187.561,130.49318,256.174906,0,0,0,79.471593,0,199.939245,227.50949,130.49318,256.174906,-0.00115,0.00699,-0.00462,0.00458,-0.00434,0.01218,-0.060988,0.561853,1.575558,0.00556,-0.00091,0.00133,0.317342,-0.843784,-2.005667,0.00303,0.0057,0.00919
0.16,187.625,130.598339,253.026318,0,0,0,79.483254,0,200.024337,228.087323,130.598339,253.026318,-0.0033,0.00318,-0.01648,-0.00195,-0.01063,0.00979,0.031689,0.164455,0.783219,0.0003,-0.00641,0.00177,-0.060355,-0.463195,-0.283951,-0.00731,0.00813,-0.01976
0.18,187.673,130.731088,251.836714,0,0,0,79.494916,0,200.109429,228.495205,130.731088,251.836714,-0.00015,-0.00606,-0.00298,0.00268,0.00722,0.02162,0.136519,-0.578471,0.627672,0.00315,-0.00044,0.00124,0.333885,0.642887,-1.886311,-0.00657,-0.00816,0.031819
0.2,187.541,130.70271,250.400527,0,0,0,79.506578,0,200.194521,227.901527,130.70271,250.400527,0.00838,-0.00894,-0.00266,0.00431,0.01258,-0.021649,0.223169,-0.836567,0.382483,-0.00134,0.00548,0.00237,-0.373412,0.161716,0.502132,-0.00049,-0.01525,-0.00318
0.22,187.546,130.631351,249.326323,0,0,0,79.51824,0,200.279613,227.669393,130.631351,249.326323,0.00475,-0.00668,-0.00529,-0.0064,0.00074,-0.01509,0.23755,-1.163046,2.03827,0.00295,0.00048,0.00373,-0.427379,-0.777909,1.450899,0.0135,0.01833,-0.02605
0.24,187.549,130.486822,251.84422,0,0,0,79.529901,0,200.364705,228.175564,130.486822,251.84422,0.00306,-0.00736,-0.00544,0.00498,0.00288,-0.0095,-0.024827,-0.439349,2.07765,-0.00704,-0.0004,-0.00593,-0.021735,0.358876,-0.814333,0.00078,0.0102,0.020609
0.26,187.492001,130.571869,255.487977,0,0,0,79.541563,0,200.449798,228.648054,130.571869,255.487977,0.00471,-0.00109,0.01416,-0.00364,-0.00881,-0.03262,-0.167458,-1.027923,-0.504449,-0.00042,-0.00469,0.00076,0.145338,0.711506,-0.857549,-0.00728,-0.01121,-0.01786
0.28,187.513,130.710768,257.089731,0,0,0,79.553225,0,200.53489,229.136464,130.710768,257.089731,0.00051,-0.00063,0.00225,-0.0005,-0.00986,0.021559,-0.079021,0.129506,-0.325242,0.01659,0.01833,0.144578,0.15534,0.631671,-0.598683,-0.01201,-0.01223,-0.00357
0.3,187.519,130.861508,252.399976,0,0,0,79.564887,0,200.619982,228.639256,130.861508,252.399976,-0.00139,0.01075,0.02284,0.00387,-0.00366,0.02436,0.300115,-0.71603,-0.574097,-0.00648,0.00991,-0.066627,0.251869,-0.738624,0.391728,0.00147,0.01612,0.01922
0.32,187.538,130.757131,249.256907,0,0,0,79.576549,0,200.705074,227.411775,130.757131,249.256907,0.00553,-0.010899,0.00629,0.00084,0.00669,0.01123,0.073453,1.005289,0.341669,-0.00613,0.00729,0.028109,0.526457,0.324677,-0.947304,0.01496,0.00259,-0.0125
0.34,187.593999,130.697741,251.404804,0,0,0,79.58821,0,200.790166,227.697427,130.697741,251.404804,-0.0045,0.00719,0.00281,-0.00129,-0.00377,0.02272,0.404876,0.265289,0.930943,0.00243,-0.01287,0.03792,-0.108232,-0.5187,-0.390867,-0.00027,-0.01443,-0.00061
0.36,187.626,130.71774,253.610614,0,0,0,79.599872,0,200.875258,227.68353,130.71774,253.610614,-0.011,0.00229,-0.00497,-0.00559,0.01365,0.00633,0.169223,0.30423,0.604794,0.00937,-0.00229,-0.029328,-0.564355,-0.622349,1.239661,-0.00639,-0.00477,0.00602
0.38,187.653,130.72452,254.703774,0,0,0,79.611534,0,200.96035,227.523624,130.72452,254.703774,-0.0034,0.00114,0.00062,-0.00208,-0.00302,-0.01304,0.086112,-0.462492,-1.048441,0.01163,0.00893,0.025229,-0.168309,0.327267,0.356661,-0.00423,0.00552,-0.00993
0.4,187.649,130.819918,252.693758,0,0,0,79.623196,0,201.045442,228.250183,130.819918,252.693758,-0.00296,-0.00346,0.00054,0.00074,-0.00672,0.00415,-0.177274,0.043738,-1.202566,-0.00581,0.00722,-0.002059,0.479085,0.199143,-0.91664,0.00142,0.0005,0.0069
0.42,187.540001,130.684133,253.136919,0,0,0,79.634858,0,201.130534,228.603732,130.684133,253.136919,0.00732,-0.01021,-0.0039,0.00118,0.00001,-0.01527,-0.285497,0.411631,-1.797776,-0.00665,-0.01061,-0.02086,0.06921,-0.431645,-0.232226,0.01113,-0.00287,-0.00378
0.44,187.453001,130.578033,252.679911,0,0,0,79.646519,0,201.215627,228.387625,130.578033,252.679911,-0.00617,0.00007,-0.00393,-0.00438,-0.01004,-0.01024,-0.119884,0.470039,-1.345421,0.0103,-0.00801,0.029109,-0.36783,-0.258594,1.060769,0.00551,0.0016,-0.01893
0.46,187.439,130.676758,251.378681,0,0,0,79.658181,0,201.300719,228.195025,130.676758,251.378681,-0.00634,-0.00099,-0.01215,-0.00112,0.00048,-0.00579,0.30569,0.366442,0.34939,0.01437,0.00288,-0.003389,-0.572525,0.497332,1.213386,-0.00948,0.00091,0.010219
0.48,187.462,130.814007,252.422825,0,0,0,79.669843,0,201.385811,228.097642,130.814007,252.422825,0.0094,0.00449,-0.00667,0.00562,0.00039,0.00308,-0.069931,-0.276955,-0.251856,-0.008069,-0.00244,-0.033269,-0.314016,1.151064,-0.0467,0.00309,-0.00039,0.00058
0.5,186.906013,130.81491,254.003742,0,0,0,79.681505,0,201.470903,228.189898,130.81491,254.003742,0.00749,-0.00235,-0.01829,-0.00634,0.01259,-0.00685,-0.002692,0.191849,-0.66987,-0.01612,-0.00862,0.022609,0.370894,-0.09884,-2.052722,0.00305,-0.00547,-0.01463
0.52,186.906,130.503807,255.791937,0,0,0,79.693167,0,201.555995,228.17508,130.503807,255.791937,-0.00097,0.00157,-0.00652,-0.00071,0.00063,0.020049,-0.0113,0.342346,-0.879925,-0.00621,0.00614,-0.010059,1.051114,0.535345,-0.974106,0.00615,0.00104,0.00301
0.539999,183.079091,130.508,252.579667,0,0,0,79.704828,0,201.641087,228.264268,130.508,252.579667,-0.00557,-0.00279,0.020189,-0.00698,0.02086,-0.009679,0.043659,0.3252,-1.411957,0.01414,0.00343,-0.00611,0.010795,-0.770779,2.334011,-0.00065,0.00352,0.00322
0.559999,183.079,130.872581,249.464044,0,0,0,79.71649,0,201.726179,228.469565,130.872581,249.464044,0.00226,-0.00242,0.001701,0.00493,0.00149,-0.00549,-0.108576,-0.07731,-0.372235,0.00572,-0.01413,0.00948,-0.620105,-1.097382,1.684735,-0.0077,0.00032,-0.00992
0.579999,183.682986,131.004267,249.815722,0,0,0,79.728152,0,201.811271,228.47403,131.004267,249.815722,-0.00237,0.01098,0.00591,-0.00611,0.00441,-0.0079,0.035427,0.277652,1.002237,-0.016429,-0.01046,-0.027839,-0.307277,0.17458,-0.595666,0.00227,-0.0001,-0.00762
0.599999,184.326985,130.799065,253.138961,0,0,0,79.739814,0,201.896364,228.503859,130.799065,253.138961,0.00387,-0.004259,0.020579,-0.00072,-0.00162,0.00424,-0.120326,0.093024,0.125121,-0.01323,0.010249,-0.008061,-0.135864,0.533791,-0.61416,-0.00175,0.00615,0.010329
0.619999,185.238978,130.571555,255.881465,0,0,0,79.751475,0,201.981456,229.010728,130.571555,255.881465,0.00655,0.00406,-0.000119,0.00411,-0.00382,-0.018759,0.149104,-0.33012,0.807194,0.004369,0.00311,0.011639,0.246591,0.152919,-1.02945,0.00311,0.01174,-0.003989
0.639999,185.239,130.516722,255.550592,0,0,0,79.763137,0,202.066548,228.826717,130.516722,255.550592,0.00245,0.00391,-0.00924,-0.00181,0.00972,-0.01989,0.540806,-0.236523,-0.344169,0.00835,-0.00895,-0.009919,0.293348,0.129951,1.171071,0.00456,-0.005949,-0.00148
0.659999,185.239,130.740472,254.672241,0,0,0,79.774799,0,202.15164,227.913713,130.740472,254.672241,0.01468,-0.00393,-0.00428,-0.00014,0.00835,-0.00973,-0.02797,0.164246,-0.127718,0.00769,-0.00789,0.004669,0.243982,-0.101352,0.991386,-0.00941,0.00145,0.013039
0.679999,185.239,130.918434,252.941862,0,0,0,79.786461,0,202.236732,226.946965,130.918434,252.941862,-0.008049,0.00311,-0.019239,-0.00508,-0.00526,0.033768,-0.257962,0.242597,-0.487537,-0.00224,0.010399,0.01238,-0.30607,-0.890632,0.340273,0.00117,0.00195,0.00123
0.699999,189.00091,130.815234,251.095996,0,0,0,79.798123,0,202.321824,227.300217,130.815234,251.095996,-0.00351,0.00357,-0.000381,0.00397,-0.00685,-0.008258,-0.306228,-0.429616,0.537223,-0.01042,0.00985,-0.009639,-0.03123,0.370595,-1.645969,0.0043,-0.0044,0.01076
0.719999,188.856003,130.620107,249.483138,0,0,0,79.809784,0,202.406916,228.002675,130.620107,249.483138,0.00519,0.00943,0.00222,-0.010149,-0.00395,-0.0039,-0.208943,-0.392771,1.09415,-0.00131,-0.005369,-0.00424,0.124334,1.041636,-1.342011,-0.00635,0.00044,0.00895
0.739999,188.856,130.578701,251.279396,0,0,0,79.821446,0,202.492008,228.069978,130.578701,251.279396,-0.0032,-0.00422,0.01226,0.012269,0.00312,-0.023629,0.216655,0.16988,0.371616,0.00545,-0.01183,-0.0048,0.263755,-0.210915,-0.49422,-0.00088,-0.0037,-0.00243
0.759999,186.647079,130.593919,253.965904,0,0,0,79.833108,0,202.577101,227.896016,130.593919,253.965904,0.00351,0.00809,-0.006019,0.00222,-0.00096,0.006709,0.239129,0.215798,1.178071,-0.00141,0.004239,-0.01878,-0.062548,-0.168442,0.748966,-0.00219,0.00493,0.0056
0.779999,186.647,130.629149,252.55455,0,0,0,79.84477,0,202.662193,228.083273,130.629149,252.55455,0.00152,0.00273,0.012679,-0.00045,0.015019,-0.013549,-0.126177,-0.144487,-0.241289,-0.00936,0.00082,-0.000561,-0.725196,-1.145115,2.084172,-0.00346,-0.00001,0.00351
0.799999,186.647,131.013196,248.07157,0,0,0,79.856432,0,202.747285,230.407847,131.013196,248.07157,-0.00107,-0.00031,-0.008039,0.00273,0.000951,0.016969,-0.426499,-0.191378,0.539342,-0.00254,-0.00075,0.00747,-0.118702,-0.435745,0.14031,0.00391,0.00222,-0.00764
0.819999,186.647,130.822547,250.252742,0,0,0,79.868093,0,202.832377,234.187195,130.822547,250.252742,0.00549,-0.0057,-0.00701,-0.00089,0.017779,-0.018109,0.770017,0.395069,0.078286,-0.00068,-0.00499,-0.00357,0.107942,0.330713,-1.304838,0.00546,0.00709,-0.00339
0.839999,188.482934,129.217537,270.09942,0,0,0,79.879755,0,202.917469,237.514241,129.217537,270.09942,-0.00227,0.00365,0.00049,0.00092,0.01075,0.015208,0.976433,0.555034,1.772099,0.00391,-0.00145,0.00096,0.582303,0.867201,-1.205964,-0.00446,-0.00054,-0.00991
0.859999,188.483,126.783367,293.712596,0,0,0,79.891417,0,203.002561,238.106609,126.783367,293.712596,0.00325,0.00038,-0.016679,-0.00528,-0.005909,0.000221,-0.336093,-1.032753,1.349375,-0.00188,-0.00086,0.00084,0.177374,0.29908,-0.584602,-0.0026,-0.00505,-0.00184
0.879999,188.483,125.449454,300.677098,0,0,0,79.903079,0,203.087653,234.640915,125.449454,300.677098,-0.00098,0.00278,0.012639,0.00346,0.00166,-0.024939,-2.030479,1.326947,-0.74578,-0.013899,0.00447,-0.00708,0.18601,-0.294542,-0.205748,0.009819,-0.0013,-0.0028
0.899999,187.055051,126.393165,291.362994,0,0,0,79.91474,0,203.172745,233.669066,126.393165,291.362994,-0.00095,0.00123,-0.012499,-0.009329,-0.00797,0.021268,-1.111474,0.024592,-2.290666,-0.00537,-0.011059,0.007769,0.093794,-0.038852,1.396414,-0.001569,0.00234,-0.00784
0.919999,187.199995,127.6468,279.103945,0,0,0,79.926402,0,203.257837,234.703671,127.6468,279.103945,0.00577,0.01098,0.010999,-0.0011,0.00023,0.0126,-0.224082,-0.306654,-3.364269,0.005139,-0.00254,0.00541,-0.042573,-0.531237,0.927352,-0.00527,0.00228,0.005609
0.939999,187.588986,128.608764,273.164683,0,0,0,79.938064,0,203.34293,233.906228,128.608764,273.164683,-0.00058,0.00708,-0.006209,0.00085,0.012369,-0.001419,0.879177,-1.13585,-1.389664,0.00627,-0.00092,-0.00302,0.472875,0.788477,-1.395419,-0.00313,-0.0003,-0.00032
0.959999,187.589,130.022763,270.962965,0,0,0,79.949726,0,203.428022,233.69389,130.022763,270.962965,0.00457,-0.00165,0.004769,-0.00056,0.00459,0.017619,1.08872,0.318481,0.680021,-0.0039,-0.00897,-0.00127,0.390184,0.978081,-2.118576,0.00132,-0.0038,-0.014979
0.979999,187.589,131.263321,259.684808,0,0,0,79.961388,0,203.513114,232.916497,131.263321,259.684808,-0.012269,-0.020299,0.00081,0.00292,-0.006889,-0.003489,0.379294,0.386007,-0.99889,0.00153,0.00124,0.012769,-0.271778,-0.557497,0.428469,-0.00431,0.00646,0.009569
0.999999,187.609575,131.966076,238.245762,0,0,0,79.973049,0,203.598206,229.14036,131.966076,238.245762,-0.00508,0.012638,-0.017979,0.00733,0.006399,-0.022749,0.265735,1.42734,-0.132381,0.00861,0.00145,-0.014819,-0.463121,-0.612417,1.752887,-0.00543,-0.00166,0.01892
1.019999,187.63015,132.188999,218.303581,0,0,0,79.389909,0,199.326415,224.419105,132.188999,218.303581,-0.00555,0.001921,0.003559,-0.0028,-0.00347,0.018858,-0.611728,-0.378724,-0.12345,0.00272,-0.00281,0.012609,-0.68274,1.180385,7.098405,-0.00413,-0.00792,-0.004849
1.039999,187.650726,131.14849,219.819358,0,0,0,79.388057,0,199.30191,222.180867,131.14849,219.819358,-0.00093,0.0028,-0.00249,0.00148,0.007629,0.01292,-0.82567,1.29182,1.868715,0.00255,-0.00482,0.000181,-0.183414,-0.793176,-1.237122,-0.00551,-0.00573,-0.01284
1.059999,187.671301,130.10157,244.894674,0,0,0,79.386206,0,199.277404,225.277912,130.10157,244.894674,0.0049,0.00436,0.014899,-0.00589,-0.00254,-0.007829,-0.283676,-0.784201,1.565734,0.00452,0.00457,-0.00921,1.785486,0.662951,-2.396595,-0.00543,0.007819,-0.01234
1.079999,187.691877,129.968986,263.044915,0,0,0,79.384354,0,199.252898,228.941905,129.968986,263.044915,0.01004,-0.007589,0.005551,0.00394,0.00419,-0.00706,0.210896,-0.722363,0.059552,-0.00088,0.00196,0.004169,0.334099,-0.16965,-6.058625,-0.00343,0.00455,0.008979
1.099999,187.712452,129.702283,268.332938,0,0,0,79.382503,0,199.228392,228.763539,129.702283,268.332938,0.00321,-0.0064,0.017049,0.00102,0.013269,-0.00445,0.866309,-0.427714,-2.233341,-0.00021,-0.006569,-0.005269,-1.319731,0.412302,-0.853158,0.00316,-0.005249,0.01029
1.119999,187.732,129.70055,268.595387,0,0,0,79.380652,0,199.203887,228.34481,129.70055,268.595387,-0.010509,-0.00833,0.006591,0.00361,-0.002439,0.031848,0.463539,0.502636,-1.522454,0.0047,-0.0003,0.00121,-1.214505,-0.664199,2.846224,0.0013,0.00304,0.00729
1.139999,187.732,129.925307,257.296294,0,0,0,79.3788,0,199.179381,226.990271,129.925307,257.296294,0.011149,0.002779,0.01399,0.00001,-0.013539,0.015031,0.117001,-0.749955,-3.03466,0.00781,0.00279,0.013259,1.79802,0.694009,-0.639292,-0.0046,0.00958,-0.003679
1.159999,187.732,130.220012,241.167251,0,0,0,79.376949,0,199.154875,225.075824,130.220012,241.167251,-0.008849,0.01014,-0.010369,0.00051,0.003309,-0.014388,-0.180572,-1.056222,-2.378059,-0.012599,0.00047,0.0051,1.735204,-0.112172,-1.463941,0.00184,0.00294,0.013999
1.179999,187.707925,130.917668,239.418664,0,0,0,79.375098,0,199.130369,227.057592,130.917668,239.418664,0.001329,0.00994,0.004049,-0.00025,-0.00486,0.027108,0.358148,-0.359232,-0.609375,0.000479,-0.00596,-0.003419,-0.186015,-0.627489,-3.80957,-0.00193,-0.00405,0.01345
1.199999,187.247103,131.177735,244.819288,0,0,0,79.373246,0,199.105863,228.033192,131.177735,244.819288,-0.009979,-0.001239,-0.012779,0.00748,0.009749,0.000852,0.151862,-0.0237,2.053111,-0.00083,-0.00232,-0.00261,-1.262906,0.108886,-1.781071,0.00518,0.009179,-0.008349
1.219999,187.188504,130.910436,249.665921,0,0,0,79.371395,0,199.081358,227.329652,130.910436,249.665921,-0.00349,-0.00106,-0.021389,-0.006199,0.00192,-0.00308,0.128901,-0.417607,3.755429,0.00463,0.00134,-0.00617,-1.643057,-1.142915,1.251349,-0.005769,-0.003999,0.004149
1.239999,187.130741,130.716782,253.560698,0,0,0,79.369543,0,199.056852,228.891217,130.716782,253.560698,-0.012279,0.013669,-0.02486,0.00187,-0.010019,0.006739,-0.423847,-1.026804,3.619658,-0.00315,-0.00577,-0.00942,0.404468,-0.167678,3.106199,-0.00284,-0.00439,0.014789
1.259999,187.309237,130.463715,249.899618,0,0,0,79.367692,0,199.032346,228.708171,130.463715,249.899618,0.007909,0.002651,0.014928,-0.00191,0.010889,0.00718,-1.120148,-0.007651,-0.144966,-0.00571,-0.00065,0.007879,0.490365,0.00059,1.528134,-0.012119,0.007629,-0.008889
1.279999,187.542,130.386115,250.993775,0,0,0,79.365841,0,199.00784,227.153293,130.386115,250.993775,0.00486,-0.00076,0.00871,-0.00077,0.00581,0.01328,-0.182346,-0.372428,2.117965,0.00253,0.00644,-0.009729,0.300761,-0.946474,-1.538457,0.012149,-0.001199,-0.00442
1.299999,187.542,130.832473,256.387768,0,0,0,79.363989,0,198.983335,226.901195,130.832473,256.387768,0.00172,0.00499,0.00865,0.00613,-0.00215,-0.019088,0.092734,0.052195,2.28836,0.00747,0.00743,0.004939,-2.136415,-2.312649,-2.258197,-0.002929,-0.00163,-0.00632
1.319999,187.548392,130.6648,256.325534,0,0,0,79.362138,0,198.958829,226.238669,130.6648,256.325534,0.00617,0.00514,0.026609,0.00055,0.015199,0.000809,-0.185763,-0.340627,0.260491,0.00172,0.01256,-0.00124,-1.180867,-1.624801,0.319316,-0.00513,-0.00134,-0.00893
1.339999,187.67,130.122022,256.291262,0,0,0,79.360286,0,198.934323,226.675224,130.122022,256.291262,0.00879,0.00308,0.015581,-0.00233,-0.005099,0.031628,0.224776,-0.533439,1.376053,-0.00453,0.00878,0.00551,1.457243,0.276117,-2.920187,-0.00941,0.00242,0.003509
1.359999,187.67,130.091402,256.637489,0,0,0,79.358435,0,198.909817,228.625954,130.091402,256.637489,0.000561,0.00075,-0.005858,0.00024,-0.00791,0.024501,0.647675,-0.340841,-0.421733,-0.0044,0.00834,-0.002119,0.824408,0.416822,-3.868393,-0.00408,0.00758,-0.011929
1.379999,187.67,130.315304,252.341887,0,0,0,79.356584,0,198.885311,228.719553,130.315304,252.341887,-0.00064,-0.008349,-0.025589,0.008189,0.019118,-0.011317,-0.084318,-0.501938,1.194264,-0.00479,0.01108,-0.012919,0.309177,0.918114,1.418632,0.003469,-0.006189,0.003649
1.399999,187.669301,131.196087,243.501552,0,0,0,79.354732,0,198.860806,228.118113,131.196087,243.501552,-0.00267,-0.00392,0.021197,0.006,-0.000829,-0.00969,-0.260587,-0.192732,-0.698055,0.00123,0.000021,0.004799,-0.882555,-0.357999,0.695912,-0.00289,0.00063,-0.0008
1.419999,187.659146,131.780688,239.736429,0,0,0,79.352881,0,198.8363,227.763015,131.780688,239.736429,0.005989,-0.00386,0.009341,0.00242,-0.010089,0.007189,-0.96241,-0.572813,-0.243083,0.00224,0.00291,-0.009279,-0.547644,-0.694066,1.227452,-0.011239,0.00756,0.019309
1.439999,187.719899,130.94705,244.728863,0,0,0,79.351029,0,198.811794,226.688587,130.94705,244.728863,-0.020918,0.006519,-0.006419,-0.006179,-0.001811,0.01053,-0.847958,0.671131,0.87881,-0.005209,-0.00249,0.017798,0.01837,0.815622,0.797021,0.005299,0.00254,0.001341
1.459999,187.728461,130.087661,256.257965,0,0,0,79.349178,0,198.787288,227.328404,130.087661,256.257965,0.006928,0.00326,0.001059,-0.00617,0.00342,-0.008039,0.282699,0.902423,0.452271,-0.00557,-0.00109,-0.000389,1.164358,0.688809,-2.378183,0.01012,-0.00012,0.00701
1.479999,187.566,130.146236,261.241584,0,0,0,79.347327,0,198.762783,228.595689,130.146236,261.241584,0.00929,-0.014039,0.024998,-0.00093,0.00811,-0.00106,0.464607,0.599272,-0.758713,0.004949,0.00559,-0.00027,0.374337,1.142058,-4.589012,0.002641,0.00508,0.00056
1.499999,187.566,130.42782,258.185369,0,0,0,79.345475,0,198.738277,228.586751,130.42782,258.185369,0.00912,0.007838,0.016871,0.00375,-0.012499,-0.00063,1.01962,0.284683,-3.509733,0.00789,0.00643,-0.00514,-0.479229,-0.003438,1.56127,-0.0043,0.00644,-0.00321
1.519999,187.56595,130.744007,257.236118,0,0,0,79.343624,0,198.713771,228.196558,130.744007,257.236118,0.000601,-0.001979,0.008531,-0.00022,-0.0073,0.014339,0.509377,1.026417,-0.931804,0.000311,-0.001309,-0.00917,-0.079019,-1.080273,3.647031,0.007019,0.00732,-0.00849
1.539999,187.565,131.185028,253.88209,0,0,0,79.341772,0,198.689265,227.21128,131.185028,253.88209,-0.0045,0.00043,-0.001719,0.00129,0.004189,-0.018948,-0.583032,0.696254,-3.115974,-0.010949,-0.00622,0.013918,0.704894,0.407524,1.617215,0.00512,-0.007729,-0.00474
1.559999,187.565,131.073238,246.61549,0,0,0,79.339921,0,198.664759,226.727165,131.073238,246.61549,0.00142,0.00418,-0.009779,0.00115,-0.00216,0.021737,-0.86403,0.317527,-2.033037,-0.00639,0.005209,-0.000679,0.9869,0.142669,-2.076486,0.00334,0.004609,0.002839
1.579998,187.567596,131.026123,242.793883,0,0,0,79.33807,0,198.640254,227.28202,131.026123,242.793883,-0.00189,-0.003319,0.001269,-0.00422,0.00255,0.034989,-0.398463,0.141273,-0.851395,0.001309,0.00107,-0.017069,0.244393,1.004698,-3.89946,0.00409,0.018769,0.00921
1.599998,187.619346,130.955845,246.526493,0,0,0,79.336218,0,198.615748,228.038996,130.955845,246.526493,0.00258,-0.00109,0.018479,0.00125,-0.00275,0.006902,0.396293,-0.032998,-0.165819,0.0072,-0.006049,0.018837,-0.804735,0.16283,-0.056615,-0.002319,-0.001458,-0.003899
1.619998,187.664,130.577587,254.280115,0,0,0,79.334367,0,198.591242,228.568462,130.577587,254.280115,-0.005139,-0.00153,0.01862,0.00573,0.00317,-0.005509,0.142148,-0.761318,0.232072,-0.004689,0.000049,0.000862,-0.927861,0.030359,3.753227,0.00125,-0.007889,0.007269
1.639998,187.664799,130.376767,255.333382,0,0,0,79.332515,0,198.566736,227.681864,130.376767,255.333382,0.010819,0.009339,0.038298,0.00181,0.00894,-0.017049,-0.445391,0.68099,0.197633,-0.00779,0.009399,-0.015919,-0.68611,-1.005764,1.789814,-0.00335,0.009529,0.00822
1.659998,187.672212,130.49631,255.467549,0,0,0,79.330664,0,198.542231,227.769443,130.49631,255.467549,-0.006529,0.001401,0.005943,-0.00353,0.019489,0.025236,-0.368146,0.184001,1.106424,-0.00243,-0.000199,-0.01114,0.306217,-0.039971,1.815788,-0.00268,0.01183,-0.001429
1.679998,187.522003,130.771307,253.456258,0,0,0,79.328813,0,198.517725,227.64996,130.771307,253.456258,-0.0074,0.021388,-0.023658,-0.00015,0.01475,-0.010007,0.141327,-0.42098,-0.796361,0.006099,-0.00406,-0.001331,0.926478,0.523673,-0.951779,-0,-0.011438,-0.012489
1.699998,187.484,130.834405,250.852527,0,0,0,79.326961,0,198.493219,227.245574,130.834405,250.852527,0.002749,0.010961,-0.042658,0.00458,0.006851,0.014338,0.324055,-0.440688,-0.641703,-0.006839,-0.0054,0.006009,0.979196,1.199484,-4.360786,0.00423,-0.0109,0.006118
1.719998,187.487545,130.485809,250.166437,0,0,0,79.32511,0,198.468713,226.514951,130.485809,250.166437,-0.00157,-0.002359,0.014205,-0.001549,0.016369,0.00934,0.021055,-0.030974,0.591807,0.005529,0.002469,0.00074,0.064346,-0.228421,-1.043017,-0.001879,0.009708,-0.007179
1.739998,187.555,130.452093,248.343882,0,0,0,79.323258,0,198.444207,226.432777,130.452093,248.343882,0.00067,-0.012999,0.026189,-0.00518,0.005041,0.0131,-0.268236,0.000517,1.282212,-0.001649,0.00447,0.010399,-1.112052,-0.884275,4.192773,-0.00119,0.0128,-0.00434
1.759998,187.559593,130.860716,251.073322,0,0,0,79.321407,0,198.419702,228.024887,130.860716,251.073322,-0.00046,-0.0119,0.013281,-0.015789,-0.003529,-0.004189,-0.379181,-0.821561,1.853042,-0.00181,-0.002769,-0.002139,-0.041239,-1.063595,-0.225691,0.004899,-0.014628,-0.00042
1.779998,187.647,131.009818,256.452611,0,0,0,79.319556,0,198.395196,229.252478,131.009818,256.452611,0.010559,0.011488,0.00935,-0.007221,-0.00284,0.011039,0.143156,-0.674212,2.026636,-0.00186,-0.0005,-0.019039,0.448249,0.410247,-1.253934,0.00644,0.002679,-0.00217
