time,dist_01.dist,s00017-2.chdata,s00017-3.chdata,s00018-1.chdata,s00018-2.chdata,s00018-3.chdata,s0011-1.chdata,s0011-2.chdata,s0011-3.chdata,s0017-1.chdata,s0017-2.chdata,s0017-3.chdata,v00013.AccX,v00013.AccY,v00013.AccZ,v00023.AccX,v00023.AccY,v00023.AccZ,v00024.AccX,v00024.AccY,v00024.AccZ,v00028.AccX,v00028.AccY,v00028.AccZ,v00029.AccX,v00029.AccY,v00029.AccZ,v00033.AccX,v00033.AccY,v00033.AccZ
0,188.809,129.83311,255.43642,0,0,0,67.77359,0,196.91722,233.56268,129.83311,255.43642,0.0024,0.00305,-0.00305,-0.00443,-0.00684,0.0011,0.00151,0.00465,0.00105,0.01257,-0.00508,-0.00349,-0.00258,-0.00049,-0.00196,0.00315,0.01657,0.0083
0.02,188.805,129.79942,255.63843,0,0,0,67.785861,0,196.930329,233.1683,129.79942,255.63843,0.00273,-0.00683,0.00704,0.00325,0.0053,0.0015,0.00325,-0.00372,0.00383,0.00311,-0.01009,0.00322,0.0007,-0.00948,-0.00492,0.00451,-0.00664,-0.00412
0.04,188.806,129.83342,255.71796,0,0,0,67.798131,0,196.943437,233.23318,129.83342,255.71796,-0.00327,0.00355,-0.00257,-0.00087,-0.00144,-0.00213,0.01015,0.00044,0.00494,-0.00532,0.00166,-0.00015,0.00036,-0.0064,-0.00783,-0.00123,-0.00843,0.00139
0.06,188.813,129.75009,255.61728,0,0,0,67.810402,0,196.956546,233.54054,129.75009,255.61728,-0.00059,0.00523,0.00019,-0.00089,0.00267,0.00458,-0.00488,-0.00314,-0.00255,-0.00366,0.01082,0.00482,0.00463,-0.00024,0.00145,-0.00373,0.00768,-0.00188
0.08,188.814,129.71843,255.55185,0,0,0,67.822672,0,196.969654,233.55373,129.71843,255.55185,0.00203,-0.00428,-0.00108,0.00309,0.00482,0.00156,0.00134,-0.00016,-0.00259,0.00405,-0.00564,-0.00418,-0.00173,0.00132,-0.00113,0,0.0107,-0.00116
0.1,188.819,129.77928,255.36345,0,0,0,67.834943,0,196.982763,233.30235,129.77928,255.36345,-0.00153,-0.00897,0.00187,-0.00176,0.00348,0.00324,-0.00502,0.00216,0.00907,0.00069,-0.00811,0.01172,-0.00759,-0.00488,-0.00298,0.0054,-0.01403,0.00069
0.12,188.82,129.82812,255.31201,0,0,0,67.847214,0,196.995872,232.9621,129.82812,255.31201,-0.00646,0.0045,-0.00346,-0.00277,0.00206,-0.00376,-0.00509,0.00092,0.00471,-0.00548,0.00221,-0.00243,-0.00031,-0.00073,-0.0046,-0.00344,-0.00709,-0.0049
0.14,188.823,129.81329,255.30441,0,0,0,67.859484,0,197.00898,233.014209,129.81329,255.30441,0.00199,0.00106,-0.01096,0.00826,-0.00288,0.00761,-0.0063,0.00123,-0.00583,0.00008,0.00904,-0.00474,0.00476,0.00014,-0.00396,-0.00664,0.00967,0.00314
0.16,188.82,129.696331,255.140622,0,0,0,67.871755,0,197.022089,232.860522,129.696331,255.140622,0.00241,-0.00096,-0.00402,-0.00114,0.00084,0.00843,-0.00127,-0.00604,0.01063,0.00696,0.00448,0.01086,0.00425,-0.00058,0.00146,-0.00607,0.01091,0.00032
0.18,188.819,129.563812,255.11745,0,0,0,67.884025,0,197.035197,232.600813,129.563812,255.11745,-0.00529,-0.00046,-0.00815,0.00247,0.0033,-0.00532,0.00133,-0.00742,-0.00273,-0.00013,-0.01135,-0.00596,-0.00173,0.00245,0.00916,0.00255,-0.01425,0.00512
0.2,188.821,129.679819,255.205179,0,0,0,67.896296,0,197.048306,233.028455,129.679819,255.205179,-0.00902,-0.00091,-0.01033,0.00276,0.00304,0.00017,-0.00094,0.0046,0.00076,-0.00126,-0.00136,0.00291,-0.01,0.00007,0.00179,0.01176,-0.00419,-0.00392
0.22,188.822,129.868838,255.151401,0,0,0,67.908566,0,197.061414,233.375626,129.868838,255.151401,-0.00136,-0.00398,0.00734,-0.00149,-0.00045,0.00032,-0.00669,0.00498,0.00144,-0.00268,0.00683,0.00383,-0.00253,-0.00585,-0.00428,0.00548,0.02017,-0.0023
0.24,188.823,129.83154,255.14516,0,0,0,67.920837,0,197.074523,232.899026,129.83154,255.14516,-0.00129,0.00632,-0.00397,0.00049,-0.00373,0.00587,0.00147,0.00192,-0.0008,-0.00103,0.00851,0.0111,0.0006,-0.00221,-0.00317,-0.00013,0.00127,-0.00013
0.26,188.827,129.676122,255.13644,0,0,0,67.933108,0,197.087632,232.402976,129.676122,255.13644,-0.00328,-0.00609,-0.0029,0.00326,-0.00291,-0.01019,-0.00153,0.00169,-0.00301,-0.00412,-0.01029,0.00384,-0.00091,-0.00302,0.00129,0.00108,-0.01546,-0.00544
0.28,188.833,129.730379,254.940412,0,0,0,67.945378,0,197.10074,232.676567,129.730379,254.940412,-0.00405,0.0036,-0.0001,-0.00187,0.00992,-0.00654,0.00594,-0.00984,-0.00382,0.00116,-0.00216,-0.007,-0.00469,-0.00404,-0.00039,-0.00482,-0.0049,0.00391
0.3,188.837,129.964217,254.770222,0,0,0,67.957649,0,197.113849,232.968117,129.964217,254.770222,0.0026,0.00007,-0.01345,0.00256,-0.00359,-0.00685,0.00118,-0.01221,-0.00054,0.00824,0.00925,0.01118,0.00476,0.00137,0.00448,-0.00098,0.0187,-0.00333
0.32,188.831,130.070009,255.097206,0,0,0,67.969919,0,197.126957,233.110078,130.070009,255.097206,-0.00063,0.00001,0.0012,0.0008,0.00285,-0.00017,0.0016,-0.00009,0.00808,-0.00784,0.00325,0.00352,-0.00464,-0.00222,-0.00328,0.00205,0.00426,-0.00435
0.34,188.831,129.920752,255.686393,0,0,0,67.98219,0,197.140066,233.372377,129.920752,255.686393,-0.0002,-0.00265,-0.00546,-0.01023,-0.00729,0.00024,-0.00124,0.00502,0.0034,-0.0063,-0.01013,-0.00309,-0.00578,0.00293,-0.00082,0.00529,-0.017529,0.00406
0.36,188.833,129.774932,255.825928,0,0,0,67.994461,0,197.153175,233.723796,129.774932,255.825928,0.0064,-0.00434,-0.00001,-0.00473,-0.00458,-0.01028,-0.00016,0.00656,-0.00667,0.00427,0.0022,0.00044,-0.01164,-0.00254,-0.00107,-0.00721,0.00069,-0.00585
0.38,188.831,129.663563,255.496558,0,0,0,68.006731,0,197.166283,234.192429,129.663563,255.496558,-0.00861,0.01115,-0.00793,0.00038,0.00187,-0.00146,0.00175,0.00194,-0.0049,0.00216,0.01469,0.00733,-0.00619,0.00568,0.00535,-0.00406,0.0124,-0.00043
0.4,188.833,129.603561,255.315674,0,0,0,68.019002,0,197.179392,234.518152,129.603561,255.315674,-0.00015,-0.00268,-0.00841,-0.00323,0.00311,0.00251,0.00117,-0.00302,0.00481,-0.00787,-0.00586,-0.00128,-0.00046,0.00388,-0.00558,0.00911,-0.00156,-0.00281
0.42,188.829,129.654919,255.433007,0,0,0,68.031272,0,197.1925,233.971643,129.654919,255.433007,0.00275,0.00058,0.00277,-0.00473,0.00564,0.00409,-0.00183,-0.0006,-0.00459,-0.00416,-0.00932,-0.00389,0.00589,-0.00103,0.0061,0.01299,-0.0049,0.00125
0.44,188.832,129.870215,255.467329,0,0,0,68.043543,0,197.205609,232.978064,129.870215,255.467329,-0.00136,-0.00243,-0.00458,0.0063,-0.00335,-0.00028,-0.00663,-0.00174,0.00445,0.00998,0.00297,0.00279,-0.00113,-0.00683,0.00315,-0.00299,-0.00008,0.0015
0.46,188.826,129.966998,255.207406,0,0,0,68.055814,0,197.218718,233.192565,129.966998,255.207406,-0.00012,0.00613,-0.00658,0.0031,0.00359,-0.00333,-0.00067,0.00079,0.00629,0.00369,0.00554,-0.00316,-0.00658,-0.00105,-0.00816,-0.01118,0.01046,-0.00398
0.48,188.826,129.827853,254.853418,0,0,0,68.068084,0,197.231826,233.526682,129.827853,254.853418,0.00214,0.00099,-0.00302,0.00135,-0.00957,0.00281,0.00001,-0.00092,-0.0053,-0.00605,-0.0049,-0.00061,0.00283,0.00294,-0.0062,0.00511,-0.00141,-0.00383
0.5,188.826,129.727402,255.129573,0,0,0,68.080355,0,197.244935,233.857692,129.727402,255.129573,0.0001,-0.00912,0.0054,-0.00033,0.00187,0.00814,0.0013,-0.00386,-0.01108,-0.00668,-0.00827,0.00559,-0.00085,-0.00087,0.00223,0.00959,-0.0098,0.00381
0.52,188.829,129.74661,255.401244,0,0,0,68.092625,0,197.258043,233.8746,129.74661,255.401244,-0.0066,0.00074,0.00051,0.00096,-0.00319,0.00081,0.00195,0.00153,0.00515,0.00978,0.0099,0.00775,0.00758,0.00618,-0.00078,-0.00738,0.00346,-0.00102
0.539999,188.818,129.769589,255.3963,0,0,0,68.104896,0,197.271152,233.594567,129.769589,255.3963,0.00432,0.00606,-0.00509,0.00207,0.00137,-0.00029,-0.00339,0.00142,0.00464,0.00519,0.01527,0.01293,0.00265,-0.0062,-0.0004,-0.00954,-0.00128,-0.00704
0.559999,188.818,129.873378,255.503567,0,0,0,68.117166,0,197.28426,233.323146,129.873378,255.503567,-0.00397,0.00462,-0.00997,0.00021,-0.00027,0.00281,-0.00176,0.00103,0.00711,-0.00743,-0.014669,-0.008959,0.00148,-0.00257,-0.00376,0.00664,-0.01193,0.00445
0.579999,188.816,129.923289,255.725245,0,0,0,68.129437,0,197.297369,232.742824,129.923289,255.725245,0.00565,-0.0015,-0.00729,0.00207,0.00081,-0.00209,0.00013,-0.00521,0.00478,0.00012,-0.01194,0.00352,-0.00177,0.00016,0.00289,0.0003,-0.007,0.00469
0.599999,188.830999,129.873341,255.634432,0,0,0,68.141708,0,197.310478,232.656832,129.873341,255.634432,0.00397,-0.00007,-0.00937,0.00156,0.00026,-0.00835,-0.00032,-0.00572,-0.00737,-0.00251,0.010199,-0.00686,-0.00186,-0.0015,-0.00365,0.00124,0.012529,-0.013039
0.619999,188.827,129.728553,255.400156,0,0,0,68.153978,0,197.323586,233.253466,129.728553,255.400156,-0.00326,-0.0027,-0.00057,-0.00224,-0.00109,-0.00018,-0.00326,-0.00637,-0.00697,-0.0008,0.00898,0.00122,-0.00456,0.00073,0.00426,-0.00238,0.01046,0.009309
0.639999,188.822,129.640883,255.369161,0,0,0,68.166249,0,197.336695,233.895057,129.640883,255.369161,-0.00183,0.00426,0.00601,0.00078,0.00598,0.00505,-0.00093,-0.00121,0.00437,-0.00365,-0.018509,0.00171,-0.00395,0.00043,0.0008,0.00405,-0.013569,0.00083
0.659999,188.816,129.699798,255.439177,0,0,0,68.178519,0,197.349803,233.737796,129.699798,255.439177,0.0037,0.00479,0.00452,0.0052,-0.00151,0.00058,0.00102,-0.00016,0.00229,-0.004,-0.00508,-0.00298,-0.00042,-0.00194,-0.00368,0.00113,-0.00637,-0.00198
0.679999,188.813,129.875654,255.395972,0,0,0,68.19079,0,197.362912,233.376253,129.875654,255.395972,-0.00362,-0.014249,-0.00875,-0.00246,-0.00769,-0.00316,0.00254,-0.00644,-0.00085,-0.00683,0.012489,-0.00226,-0.00027,0.00261,0.01021,-0.00523,0.015569,-0.00045
0.699999,188.818,129.972437,255.350422,0,0,0,68.203061,0,197.376021,233.64242,129.972437,255.350422,0.00279,0.001069,0.009029,0.00417,0.006989,-0.00978,-0.00106,-0.00322,-0.00162,0.00058,0.0138,0.00248,-0.00036,-0.00068,-0.011969,0.014499,-0.000849,-0.0032
0.719999,188.819,129.903092,255.552893,0,0,0,68.215331,0,197.389129,233.93076,129.903092,255.552893,-0.00165,-0.00345,-0.00242,-0.00149,0.00196,0.00228,-0.00487,-0.00201,0.00569,0.00286,-0.007959,0.00927,-0.00047,-0.00189,-0.0025,-0.002729,-0.00683,-0.00295
0.739999,188.821,129.945858,255.691965,0,0,0,68.227602,0,197.402238,233.601282,129.945858,255.691965,-0.00001,-0.00101,-0.00598,-0.004,0.00783,0.00563,0.00046,0.00019,0.01143,0.00173,-0.00186,-0.005599,-0.00978,-0.00467,-0.00427,0.00007,-0.00264,0.00307
0.759999,188.817,129.918051,255.541795,0,0,0,68.239872,0,197.415346,233.163866,129.918051,255.541795,-0.00481,0.00036,0.00055,0.0041,0.00411,0.00048,-0.00461,0.00353,-0.009059,0.00085,0.015599,0.00645,-0.00257,0.00007,-0.00398,0.00677,0.0042,-0.00779
0.779999,188.823,129.839433,255.439334,0,0,0,68.252143,0,197.428455,233.309765,129.839433,255.439334,-0.00436,0.00471,0.00775,0.00148,0.00167,0.00289,0.00681,0.00168,0.004969,-0.00817,-0.008559,0.00733,0.00234,-0.00763,0.00099,0.00625,0.00298,-0.01785
0.799999,188.822,129.812331,255.496978,0,0,0,68.264414,0,197.441563,233.521142,129.812331,255.496978,0.00164,0.00902,0.00256,-0.00359,0.00213,-0.015269,-0.00083,0.00083,-0.00727,-0.00332,-0.01078,-0.015149,0.00572,-0.00033,0.00615,0.0003,-0.011289,0.018709
0.819999,188.826,129.858218,255.460821,0,0,0,68.276684,0,197.454672,233.559969,129.858218,255.460821,-0.00574,0.00047,-0.0008,-0.00326,-0.00049,0.001509,-0.00208,-0.00061,0.009949,0.00306,0.00292,0.013659,-0.00086,0.00165,0.01175,-0.00773,0.00175,-0.014639
0.839999,188.82,129.888839,255.288446,0,0,0,68.288955,0,197.467781,233.151295,129.888839,255.288446,0.00244,0.00335,0.0005,-0.00522,0.00095,0.0035,-0.00022,-0.00047,-0.006329,0.0073,0.0119,0.00441,0.00425,-0.00491,-0.011469,0.00148,0.00608,0.000119
0.859999,188.815,129.857351,255.215413,0,0,0,68.301225,0,197.480889,233.000735,129.857351,255.215413,0.00211,-0.011929,-0.00232,0.00193,0.00454,0.00037,-0.00307,0.00439,0.010769,0.00489,-0.001079,-0.008429,-0.00829,0.00564,-0.0088,0.00275,-0.007589,0.018969
0.879999,188.814,129.903748,255.395151,0,0,0,68.313496,0,197.493998,233.498786,129.903748,255.395151,0.00236,0.010249,-0.00117,-0.00639,0.00453,-0.0053,-0.00503,0.00526,0.00073,-0.00317,-0.00318,0.007029,0.00174,-0.00138,-0.00125,0.0042,-0.00164,-0.006439
0.899999,188.814,129.928559,255.521384,0,0,0,68.325766,0,197.507106,233.218593,129.928559,255.521384,-0.00257,-0.008669,-0.00049,0.00005,0.00159,-0.00005,0.00271,0.00067,0.00615,0.00414,0.00215,-0.00221,-0.00124,-0.00572,-0.0009,0.00233,-0.00239,0.00056
0.919999,188.823,129.902911,255.444264,0,0,0,68.338037,0,197.520215,232.987831,129.902911,255.444264,0.00039,0.007869,-0.00014,-0.00417,-0.00329,-0.00029,-0.00221,0.00608,-0.00299,0.00556,0.0115,-0.00765,-0.00208,-0.00179,-0.00635,-0.008329,0.00713,0.01071
0.939999,188.824,129.872271,255.403932,0,0,0,68.350308,0,197.533324,233.635119,129.872271,255.403932,-0.0042,-0.00161,-0.00087,0.007129,-0.00077,-0.00015,0.00076,0.0043,0.00009,-0.00266,-0.002569,-0.01033,0.009269,-0.00612,-0.00113,0.004519,-0.004499,-0.004169
0.959999,188.828,129.895889,255.322364,0,0,0,68.362578,0,197.546432,233.271467,129.895889,255.322364,-0.00192,0.00131,0.00518,-0.010179,-0.00435,-0.0025,-0.00442,-0.0053,0.00352,-0.01284,-0.00005,0.003599,-0.002069,0.00292,-0.00236,0.00059,-0.00428,-0.00315
0.979999,188.827,129.882431,255.32639,0,0,0,68.374849,0,197.559541,233.073919,129.882431,255.32639,-0.00732,-0.00021,-0.00407,0.000999,0.00078,0.00047,-0.00033,0.006409,-0.002,0.000839,0.00721,-0.009209,0.00537,-0.00492,-0.00234,-0.00694,0.00443,0.016329
0.999999,188.827065,129.839802,255.365658,0,0,0,68.387119,0,197.572649,233.446192,129.839802,255.365658,-0.00675,-0.00381,-0.00187,-0.00046,-0.00399,0.00872,0.00206,0.00882,0.00542,0.00257,-0.003899,0.005749,0.00166,0.00389,-0.00908,0.003879,0.00421,-0.011389
1.019999,188.827129,129.865519,255.398118,0,0,0,67.482501,0,197.172263,233.752625,129.865519,255.398118,0.008059,-0.00973,0.014919,-0.00174,-0.00113,0.00996,0.00231,0.00357,0.00177,0.00019,-0.00473,-0.019029,-0.00188,-0.00257,0.001549,-0.00022,-0.00401,0.000989
1.039999,188.827194,129.794203,255.618549,0,0,0,67.485573,0,197.169475,234.041156,129.794203,255.618549,-0.002559,-0.00179,-0.015428,0.00631,0.00468,-0.007449,-0.00704,0.00211,-0.009119,0.00393,-0.00977,-0.005021,0.00007,-0.00033,0.0029,0.00635,-0.00289,-0.00218
1.059999,188.827258,129.839158,255.6246,0,0,0,67.488644,0,197.166688,233.811321,129.839158,255.6246,-0.00701,-0.0015,0.010558,0.0024,-0.007379,0.00231,-0.00238,0.00229,-0.00115,0.00163,0.007469,0.018609,-0.013769,0.00383,0.01228,0.00099,0.00022,-0.00522
1.079999,188.827323,129.806872,255.40882,0,0,0,67.491715,0,197.163901,233.086075,129.806872,255.40882,-0.00122,-0.00198,0.01006,-0.00488,0.00073,0.00664,-0.00667,-0.00505,0.00728,0.00446,0.00058,-0.008059,0.006269,-0.00137,-0.005749,-0.00595,0.00063,0.005599
1.099999,188.827388,129.701845,255.231418,0,0,0,67.494787,0,197.161113,232.916238,129.701845,255.231418,-0.00473,0.011329,-0.013749,0.008499,-0.00441,0.00206,-0.00011,0.007799,0.00662,0.00622,-0.00468,0.003599,-0.00181,-0.00302,-0.00685,-0.00195,-0.00587,-0.004689
1.119999,188.827452,129.649582,255.311446,0,0,0,67.497858,0,197.158326,233.014415,129.649582,255.311446,0.0032,-0.005479,0.016408,0.00488,-0.00052,0.00385,0.00372,-0.00011,0.00329,-0.002519,0.00068,0.00921,-0.00081,-0.00404,0.00054,0.00115,-0.00893,0.0004
1.139999,188.827517,129.690578,255.287491,0,0,0,67.50093,0,197.155538,233.095345,129.690578,255.287491,-0.00076,-0.00036,-0.001799,0.0056,0.00532,0.0032,-0.00019,0.00606,-0.00373,-0.00306,0.009919,-0.005179,0.010769,-0.01222,-0.00434,-0.00076,0.003669,0.00107
1.159999,188.827582,129.717418,254.94713,0,0,0,67.504001,0,197.152751,233.304168,129.717418,254.94713,-0.00396,-0.00026,-0.00855,0.006,0.00266,-0.011649,-0.00058,0.00041,-0.00585,0.00476,0.005,0.004019,-0.006819,-0.01074,0.0016,0.00367,-0.00308,-0.00225
1.179999,188.827646,129.584788,254.675766,0,0,0,67.507072,0,197.149964,233.29614,129.584788,254.675766,-0.00088,-0.00418,0.000469,0.00426,0.00212,-0.01018,-0.00429,-0.00061,-0.00546,-0.00311,-0.00326,0.0004,0.0013,-0.001741,0.00653,0.00447,-0.00023,-0.00505
1.199999,188.827711,129.677714,255.01333,0,0,0,67.510144,0,197.147176,233.395304,129.677714,255.01333,0.010949,0.00394,-0.00471,-0.00187,-0.00245,-0.00229,0.006249,-0.00332,0.004099,0.006429,-0.00252,0.00745,-0.00388,-0.00513,-0.003439,-0.007009,-0.00012,-0.00191
1.219999,188.827775,129.84693,255.070467,0,0,0,67.513215,0,197.144389,233.527002,129.84693,255.070467,0.001501,0.0054,0.00124,0.008249,0.00108,0.00228,0.0001,-0.00006,0.0045,0.00448,0.00517,-0.00065,-0.00194,-0.00765,0.00482,0.001529,-0.00184,0.00189
1.239999,188.82784,129.830931,254.601618,0,0,0,67.516287,0,197.141601,233.301203,129.830931,254.601618,-0.00043,-0.00247,0.00522,-0.006689,-0.00253,0.00533,0.00382,0.00387,0.00817,0.00062,0.00119,-0.00017,-0.00385,0.006469,-0.006799,0.00755,0.00227,-0.00368
1.259999,188.827905,129.851519,254.395662,0,0,0,67.519358,0,197.138814,233.218645,129.851519,254.395662,0.00729,-0.00043,0.0053,0.005319,0.007349,-0.008099,-0.00192,-0.005179,-0.001089,0.00016,-0.0059,-0.018619,-0.005,0.00092,-0.00428,0.00717,0.00071,0.006979
1.279999,188.827969,129.752476,254.747569,0,0,0,67.522429,0,197.136027,233.073619,129.752476,254.747569,-0.001249,-0.00488,-0.012839,-0.00289,-0.004669,0.011139,-0.00225,0.003699,-0.00198,0.009089,-0.00586,0.001759,0.004759,-0.00701,0.008349,-0.00011,-0.00735,-0.002609
1.299999,188.828034,129.608419,255.023774,0,0,0,67.525501,0,197.133239,233.036762,129.608419,255.023774,0.00336,-0.00136,0.003559,0.00032,0.00343,-0.002749,-0.00691,-0.00083,0.007289,0.00686,0.004519,0.00082,-0.003879,0.001589,0.0072,0.0028,-0.00262,-0.00402
1.319999,188.828099,129.713844,254.955804,0,0,0,67.528572,0,197.130452,233.402258,129.713844,254.955804,0.00567,0.00124,0.00805,-0.00299,0.00595,-0.00987,0.00146,-0.0004,-0.005789,0.0025,0.00152,-0.00472,0.00371,0.00201,0.0085,-0.00506,-0.00004,0.009249
1.339999,188.828163,129.789985,254.747082,0,0,0,67.531644,0,197.127664,233.647215,129.789985,254.747082,-0.00087,-0.00143,0.00218,-0.00348,-0.002389,0.004809,0.00483,-0.0014,0.012109,-0.00427,0.00213,0.00001,-0.00336,-0.00447,0.0042,-0.00379,-0.008529,-0.001729
1.359999,188.828228,129.727494,254.805157,0,0,0,67.534715,0,197.124877,233.092303,129.727494,254.805157,-0.00088,-0.00499,-0.009029,0.005959,0.004909,-0.006589,-0.007019,-0.00788,-0.000319,-0.00316,-0.00216,0.00427,-0.00759,-0.00189,0.00107,0.011549,-0.0033,0.00501
1.379999,188.828292,129.73073,255.034304,0,0,0,67.537786,0,197.12209,232.858387,129.73073,255.034304,-0.00436,0.002729,0.000139,-0.004479,-0.00154,-0.00072,-0.00454,0.003429,-0.00566,0.00159,0.006869,-0.00216,-0.00374,0.00363,-0.00086,0.004081,0.00358,0.00371
1.399999,188.828357,129.86593,254.986573,0,0,0,67.540858,0,197.119302,232.813293,129.86593,254.986573,-0.00204,0.00863,0.008009,0.00134,-0.00095,0.00138,-0.00734,0.00028,-0.00276,0.005,-0.002809,-0.00005,0.006849,-0.00284,-0.00277,-0.011539,0.00002,-0.005869
1.419999,188.828422,129.908357,254.893287,0,0,0,67.543929,0,197.116515,232.919102,129.908357,254.893287,0.005409,0.00687,-0.003039,0.00464,-0.00316,0.00159,0.004049,-0.00126,0.005099,-0.004929,-0.00816,0.00335,-0.001119,-0.00109,0.00284,-0.00768,0.0024,-0.0057
1.439999,188.828486,129.840845,255.17576,0,0,0,67.547001,0,197.113727,233.523697,129.840845,255.17576,0.00445,0.00931,-0.00041,-0.00004,0.00364,0.00619,-0.003299,0.00476,0.00808,-0.00936,0.005399,0.00585,-0.00073,0.010809,0.00643,0.006409,0.00702,0.006319
1.459999,188.828551,129.670892,255.45188,0,0,0,67.550072,0,197.11094,233.749434,129.670892,255.45188,0.0016,-0.003049,0.008859,0.009909,0.00285,0.00182,0.00069,-0.00214,-0.002919,0.005809,0.00262,-0.003749,-0.00308,-0.002359,0.00777,0.00161,0.0096,-0.0006
1.479999,188.828616,129.648322,255.485468,0,0,0,67.553143,0,197.108153,233.209279,129.648322,255.485468,-0.00216,0.00049,0.008,-0.004319,-0.008359,-0.00395,-0.012899,-0.00456,-0.00466,0.00203,-0.005639,0.007579,-0.00729,0.00196,0.0047,0.00219,0.00866,-0.00179
1.499999,188.82868,129.770211,255.457732,0,0,0,67.556215,0,197.105365,233.027553,129.770211,255.457732,0.00274,0.00005,0.00192,-0.0051,0.007339,-0.0036,-0.00666,0.00226,0.010279,-0.00447,-0.00705,-0.002659,0.001539,-0.00364,-0.006599,-0.005859,0.0017,0.00305
1.519999,188.828745,129.849804,255.127394,0,0,0,67.559286,0,197.102578,233.71981,129.849804,255.127394,-0.006419,0.00163,-0.010329,-0.0028,-0.008089,0.016009,0.001459,0.00267,-0.005399,-0.00525,0.001439,0.00238,-0.00258,-0.011359,-0.00723,-0.00188,-0.00335,-0.005809
1.539999,188.828809,129.802223,254.838521,0,0,0,67.562358,0,197.09979,233.972292,129.802223,254.838521,0.002739,0.00204,0.002599,0.0027,0.012908,0.000761,0.00727,0.00236,0.008849,-0.00839,0.00762,0.00114,-0.00209,-0.00679,0.009199,-0.00444,-0.00676,-0.00507
1.559999,188.828874,129.748374,254.758796,0,0,0,67.565429,0,197.097003,233.770734,129.748374,254.758796,-0.00303,0.00326,0.008659,-0.009899,0.002921,-0.006959,-0.007559,-0.00063,-0.000859,-0.00714,-0.001309,-0.00041,-0.00033,0.005309,-0.000619,0.011959,0.001309,-0.00253
1.579998,188.828939,129.803146,254.745831,0,0,0,67.5685,0,197.094216,233.320142,129.803146,254.745831,0.00232,-0.007629,-0.010638,-0.001891,0.00496,-0.00375,-0.00947,-0.00114,0.00436,0.002949,0.00089,-0.011859,0.00253,0.00164,0.00567,0.01023,-0.006529,-0.00541
1.599998,188.829,129.898923,255.074866,0,0,0,67.571572,0,197.091428,232.943567,129.898923,255.074866,0.00002,0.001289,0.004659,-0.00168,-0.007399,-0.00026,-0.00296,-0.00136,0.00111,-0.003949,0.00046,-0.000541,-0.0015,-0.008639,-0.001639,-0.010718,-0.00553,-0.00483
1.619998,188.8291,129.836174,255.449303,0,0,0,67.574643,0,197.088641,232.851067,129.836174,255.449303,-0.00254,0.00267,0.00272,0.004489,0.002199,0.010579,0.00259,-0.00152,0.00722,0.002479,0.009319,-0.008579,-0.00589,0.000749,0.005469,-0.00669,0.003999,-0.00161
1.639998,188.8308,129.755087,255.346989,0,0,0,67.577715,0,197.085853,233.144645,129.755087,255.346989,0.004229,-0.005779,0.00308,-0.00097,0.00014,0.0066,0.00036,-0.00027,0.00489,-0.00093,0.01265,0.004969,0.005719,-0.00057,-0.008899,0.007789,0.013199,-0.00747
1.659998,188.827,129.75711,255.186643,0,0,0,67.580786,0,197.083066,233.529528,129.75711,255.186643,0.00125,0.005179,-0.012109,-0.00236,-0.00247,0.00407,0.00055,-0.00003,-0.003729,0.00109,-0.002979,-0.002759,-0.007759,-0.00655,-0.002341,0.01222,-0.003579,-0.00353
1.679998,188.826601,129.822425,254.896574,0,0,0,67.583857,0,197.080279,233.682967,129.822425,254.896574,0.00523,-0.005249,0.008288,-0.00272,-0.00467,-0.013089,-0.0015,0.00181,0.0021,0.011089,-0.00348,-0.00033,-0.0032,-0.00349,0.005229,0.002771,-0.00491,-0.00401
1.699998,188.8189,129.815541,254.834905,0,0,0,67.586929,0,197.077491,233.634484,129.815541,254.834905,0.00492,0.003109,0.000811,0.00009,-0.00593,0.014128,-0.00243,-0.007519,-0.005649,0.004921,-0.00035,0.00485,0.00165,-0.001,-0.003779,0.00382,-0.00468,0.003799
1.719998,188.81725,129.834118,255.209459,0,0,0,67.59,0,197.074704,233.658908,129.834118,255.209459,0.00409,0.00348,0.010849,-0.00082,-0.0017,0.01456,-0.009209,-0.00816,0.006859,0.00118,-0.00263,0.014299,-0.005319,0.0005,-0.0076,-0.006299,0.007169,-0.007949
1.739998,188.82205,129.857798,255.544682,0,0,0,67.593072,0,197.071916,233.269912,129.857798,255.544682,0.00482,-0.002549,-0.001619,-0.00301,-0.00559,-0.006778,0.001019,-0.00578,0.00585,-0.007589,-0.00297,0.005941,-0.00158,-0.00187,0.000429,0.008099,-0.002229,-0.00436
1.759998,188.8232,129.910486,255.505393,0,0,0,67.596143,0,197.069129,233.352543,129.910486,255.505393,-0.002239,0.007569,0.001,0.004979,0.002739,-0.00153,0.00065,0.007449,0.01035,-0.00491,0.00136,0.00226,-0.007679,-0.00281,-0.012139,0.00454,0.004329,-0.00129
1.779998,188.827299,129.91006,255.287018,0,0,0,67.599214,0,197.066342,234.095768,129.91006,255.287018,0.0015,-0.003679,0.00379,0.00084,-0.00097,-0.00324,0.00189,-0.003399,-0.004309,-0.00296,0.00118,-0.007169,-0.00359,0.00081,0.003859,-0.005659,0.00457,0.017118
