frame_id,time,dy_pixels,dist_raw_shifted,dist_aligned,diff_dy_minus_dist_aligned
100,2.0,7.60714685131461,187.44829100485,9.134349228384394,-1.5272023770697842
101,2.02,7.60714685131461,187.44838800485,9.133997660602972,-1.5268508092883621
102,2.04,7.6149397054399515,187.4484850049,9.133646092640333,-1.5187063872003819
103,2.06,7.6149397054399515,187.44858300485,9.133290900629845,-1.5183511951898936
104,2.08,7.618097659495447,187.44868000485,9.132939332848537,-1.5148416733530894
105,2.1,7.618097659495447,187.44877700485,9.132587765067,-1.5144901055715536
106,2.12,7.614450637499317,187.44887400484998,9.132236197285692,-1.5177855597863754
107,2.14,7.614450637499317,187.44897100485,9.131884629504157,-1.5174339920048396
108,2.16,7.606040561296481,187.44906800485,9.131533061722621,-1.5254925004261395
109,2.18,7.606040561296481,187.44916500485,9.131181493941313,-1.525140932644831
110,2.2,7.609007468026107,187.44926200485,9.130829926159777,-1.52182245813367
111,2.22,7.609007468026107,187.44935900484998,9.130478358378355,-1.5214708903522478
112,2.24,7.612417460330789,187.44945600485,9.130126790596933,-1.5177093302661433
113,2.26,7.612417460330789,187.44955300485,9.129775222815397,-1.5173577624846075
114,2.28,7.614107658324315,187.44965000489998,9.129423654852872,-1.5153159965285568
115,2.3,7.614107658324315,187.44974800485,9.129068462842497,-1.5149608045181822
116,2.32,7.605049699410756,187.44984500485,9.128716895060961,-1.523667195650205
117,2.34,7.605049699410756,187.44994200485,9.128365327279539,-1.523315627868783
118,2.36,7.613106853893328,187.45003900485,9.128013759498117,-1.5149069056047892
119,2.38,7.613106853893328,187.45013600484998,9.127662191716695,-1.5145553378233672
120,2.4,7.611181201514455,187.45023300485,9.12731062393516,-1.516129422420704
121,2.42,7.611181201514455,187.45033000485,9.126959056153737,-1.515777854639282
122,2.44,7.609384841150813,187.45042700484998,9.126607488372315,-1.5172226472215016
123,2.46,7.609384841150813,187.45052400485,9.126255920590893,-1.5168710794400795
124,2.48,7.608940217846907,187.45062100485,9.125904352809357,-1.5169641349624499
125,2.5,7.608940217846907,187.45071800489998,9.125552784846832,-1.5166125669999246
126,2.52,7.613303109584422,187.45081600485025,9.125197592835434,-1.5118944832510124
127,2.54,7.613303109584422,187.45091297870002,9.124846119833137,-1.5115430102487153
128,2.56,7.600597864326346,187.45069974,9.12561898433512,-1.5250211200087733
129,2.58,7.600597864326346,187.44810011,9.135041109610142,-1.5344432452837964
130,2.6,7.606465513294324,187.44920018,9.131054004771727,-1.5245884914774024
131,2.62,7.606465513294324,187.45100004,9.124530573976699,-1.5180650606823747
132,2.64,7.600454913443173,187.45140034000002,9.123079722606349,-1.522624809163176
133,2.66,7.600454913443173,187.45479981,9.11075864914244,-1.5103037356992672
134,2.68,7.604987725052297,187.45289994,9.11764455719333,-1.5126568321410332
135,2.7,7.604987725052297,187.45230028,9.119817970964732,-1.5148302459124352
136,2.72,7.6027307442039955,187.45510005,9.109670456248637,-1.506939712044641
137,2.74,7.6027307442039955,187.45559965,9.107859700953668,-1.5051289567496724
138,2.76,7.603584055773808,187.4521001,9.120543505382216,-1.5169594496084073
139,2.78,7.603584055773808,187.45310009000002,9.116919131508212,-1.5133350757344033
140,2.8,7.5934908867645845,187.45399997,9.113657597331212,-1.5201667105666274
141,2.82,7.5934908867645845,187.45369974,9.114745753981083,-1.5212548672164985
142,2.84,7.5975652826173246,187.45110008,9.124167987988471,-1.5266027053711468
143,2.86,7.5975652826173246,187.45189993,9.12126900355554,-1.5237037209382152
144,2.88,7.60373079129613,187.45120017,9.123805220779786,-1.5200744294836568
145,2.9,7.60373079129613,187.45289990999999,9.117644665925809,-1.5139138746296794
146,2.92,7.602479526524235,187.452,9.12090630883506,-1.5184267823108257
147,2.94,7.602479526524235,187.45199999,9.120906345079106,-1.5184268185548717
148,2.96,7.614029511346075,187.45189993,9.12126900355554,-1.5072394922094645
149,2.98,7.614029511346075,187.45120016,9.123805257023832,-1.5097757456777572
150,3.0,7.6222774040309105,187.45279979,9.118007541866746,-1.4957301378358352
151,3.02,7.6222774040309105,187.45069977990002,9.125618839721028,-1.5033414356901176
152,3.04,7.617001394761587,187.4484994401,9.13359377355539,-1.5165923787938027
153,3.06,7.617001394761587,187.45289989,9.117644738413901,-1.5006433436523139
154,3.08,7.619945524824288,187.45179983999998,9.121631770764338,-1.50168624594005
155,3.1,7.619945524824288,187.45020018,9.127429594653677,-1.5074840698293883
156,3.12,7.615686410387752,187.45199999,9.120906345079106,-1.505219934691354
157,3.14,7.615686410387752,187.45189990999998,9.121269076043859,-1.5055826656561067
158,3.16,7.616701611465942,187.45100001,9.12453068270895,-1.507829071243009
159,3.18,7.616701611465942,187.45110008,9.124167987988471,-1.5074663765225296
160,3.2,7.604954834093519,187.45189993,9.12126900355554,-1.5163141694620208
161,3.22,7.604954834093519,187.45120020000002,9.123805112047307,-1.5188502779537885
162,3.24,7.603218884719809,187.45320014,9.116556509275938,-1.5133376245561294
163,3.26,7.603218884719809,187.4545996899,9.11148396645774,-1.5082650817379317
164,3.28,7.612227772227811,187.45149943010003,9.122720579445286,-1.5104928072174744
165,3.3,7.612227772227811,187.45579983000002,9.107134166536184,-1.494906394308373
166,3.32,7.6132647166980405,187.45410009000003,9.113294721390162,-1.500030004692121
167,3.34,7.6132647166980405,187.45499999,9.11003311472507,-1.4967683980270294
168,3.36,7.602782651892767,187.45489988,9.11039595442196,-1.5076133025291938
169,3.38,7.602782651892767,187.45369972,9.114745826469175,-1.5119631745764082
170,3.4,7.598616806048881,187.45089994,9.12489337742943,-1.5262765713805493
171,3.42,7.598616806048881,187.45030026,9.127066863689038,-1.528450057640157
172,3.44,7.601642990133087,187.45289990999999,9.117644665925809,-1.5160016757927224
173,3.46,7.601642990133087,187.45199999,9.120906345079106,-1.5192633549460197
174,3.48,7.589206591788752,187.4518999,9.121269112287791,-1.5320625204990392
175,3.5,7.589206591788752,187.4508999499,9.124893341547818,-1.5356867497590656
176,3.52,7.592890917650948,187.4503993604,9.126707683196514,-1.5338167655455663
177,3.54,7.592890917650948,187.4540030033,9.113646603408142,-1.5207556857571944
178,3.56,7.593385808105495,187.4540360032,9.11352699823658,-1.5201411901310848
179,3.58,7.593385808105495,187.45406800320018,9.113411017112185,-1.5200252090066897
180,3.6,7.589083673148025,187.4541000048,9.113295030189988,-1.5242113570419633
181,3.62,7.589083673148025,187.45413200495,9.113179048522625,-1.5240953753745998
182,3.64,7.595303514672537,187.4541650048,9.113059443532393,-1.5177559288598559
183,3.66,7.595303514672537,187.4541970048,9.112943462408566,-1.5176399477360292
184,3.68,7.584288656417243,187.45422900495,9.112827480741089,-1.5285388243238458
185,3.7,7.584288656417243,187.4542620048,9.112707875750857,-1.528419219333614
186,3.72,7.588878422713492,187.4542940048,9.112591894627144,-1.523713471913652
187,3.74,7.588878422713492,187.45432600495002,9.112475912959553,-1.5235974902460612
188,3.76,7.584605006243123,187.4543590048,9.112356307969435,-1.5277513017263118
189,3.78,7.584605006243123,187.4543910048,9.112240326845722,-1.5276353206025988
190,3.8,7.580890604301658,187.45442300495,9.112124345178245,-1.531233740876587
191,3.82,7.580890604301658,187.4544560048,9.112004740188013,-1.5311141358863551
192,3.84,7.578621717182614,187.4544880048,9.111888759064186,-1.5332670418815724
193,3.86,7.578621717182614,187.4545200048,9.111772777940473,-1.5331510607578593
194,3.88,7.563076987342811,187.45455200495002,9.111656796272882,-1.5485798089300715
195,3.9,7.563076987342811,187.4545850048,9.111537191282764,-1.5484602039399533
196,3.92,7.564398124366562,187.4546170048,9.111421210158937,-1.5470230857923752
197,3.94,7.564398124366562,187.45464900495,9.111305228491574,-1.5469071041250118
198,3.96,7.554700485544686,187.4546820048,9.111185623501342,-1.5564851379566562
199,3.98,7.554700485544686,187.4547140048,9.111069642377515,-1.5563691568328295
200,4.0,7.549832846007234,187.45474600495,9.110953660710038,-1.5611208147028037
201,4.02,7.549832846007234,187.4547790048,9.110834055719806,-1.5610012097125718
202,4.04,7.5282864326964045,187.4548110048,9.110718074596093,-1.5824316418996887
203,4.06,7.5282864326964045,187.45484300495002,9.110602092928616,-1.5823156602322115
204,4.08,7.535551085209363,187.4548760048,9.110482487938384,-1.574931402729021
205,4.1,7.535551085209363,187.4549080048,9.110366506814671,-1.574815421605308
206,4.12,7.531638629047961,187.45494000495,9.110250525147194,-1.5786118960992326
207,4.14,7.531638629047961,187.45497302655,9.110130841326054,-1.5784922122780927
208,4.16,7.531991767629165,187.45515006,9.109489199498626,-1.5774974318694603
209,4.18,7.531991767629165,187.455549685,9.108040794605245,-1.5760490269760794
210,4.2,7.532148722979741,187.45345038250002,9.115649527826918,-1.5835008048471764
211,4.22,7.532148722979741,187.4559999325,9.106408913010682,-1.574260190030941
212,4.24,7.534192735352008,187.455549685,9.108040794605245,-1.573848059253237
213,4.26,7.534192735352008,187.45345033750002,9.115649690925466,-1.581456955573458
214,4.28,7.523739984583472,187.4556997,9.107497078721394,-1.5837570941379226
215,4.3,7.523739984583472,187.45369979,9.114745572760512,-1.5910055881770404
216,4.32,7.52948476397637,187.45230021,9.119818224673509,-1.5903334606971384
217,4.34,7.52948476397637,187.45369976749998,9.114745654309786,-1.5852608903334158
218,4.36,7.524035991436449,187.45215021734998,9.12036185955185,-1.5963258681154002
219,4.38,7.524035991436449,187.4535993753,9.11510951681521,-1.5910735253787607
220,4.4,7.526900391291974,187.45610025735,9.106045294609203,-1.5791449033172285
221,4.42,7.526900391291974,187.45115012750003,9.123986595323004,-1.5970862040310294
222,4.44,7.5305785539767385,187.4520000675,9.120906064187352,-1.5903275102106136
223,4.46,7.5305785539767385,187.452450315,9.11927418259279,-1.5886956286160512
224,4.48,7.528054293665377,187.454549595,9.111665530920163,-1.583611237254786
225,4.5,7.528054293665377,187.45184998485,9.121450025262448,-1.5933957315970702
226,4.52,7.528045617474277,187.45174959265,9.121813887767985,-1.5937682702937082
227,4.54,7.528045617474277,187.4556997,9.107497078721394,-1.5794514612471175
228,4.56,7.530362540021656,187.45369979,9.114745572760512,-1.584383032738856
229,4.58,7.530362540021656,187.4523002775,9.1198179800258,-1.5894554400041443
230,4.6,7.523359394549402,187.4541500825,9.113113528067402,-1.5897541335179994
231,4.62,7.523359394549402,187.45469974498724,9.111121325787167,-1.5877619312377647
232,4.64,7.523076669305851,187.45299994,9.117282116181514,-1.5942054468756623
233,4.66,7.523076669305851,187.45269969,9.118370345319477,-1.5952936760136254
234,4.68,7.516886155565203,187.45115023000002,9.123986223820907,-1.6071000682557042
235,4.7,7.516886155565203,187.45230031,9.11981786223248,-1.6029317066672775
236,4.72,7.532984705538979,187.45384986,9.114201657534181,-1.5812169519952022
237,4.74,7.532984705538979,187.45315014,9.116737729781903,-1.5837530242429239
238,4.76,7.524425168262837,187.45384989,9.114201548801816,-1.5897763805389786
239,4.78,7.524425168262837,187.45330028,9.116193560846682,-1.5917683925838446
240,4.8,7.517725850080296,187.45469969,9.11112152508349,-1.593395675003194
241,4.82,7.517725850080296,187.45315019999998,9.116737512317286,-1.5990116622369897
242,4.84,7.513328004434811,187.45415017,9.113113210931601,-1.5997852064967901
243,4.86,7.513328004434811,187.45500003,9.110032969748659,-1.5967049653138474
244,4.88,7.518610494905715,187.4551502,9.1094886920813,-1.5908781971755843
245,4.9,7.518610494905715,187.4561500502,9.105864824899868,-1.5872543299941526
246,4.92,7.516880214944763,187.4564003198,9.104957745229399,-1.588077530284636
247,4.94,7.516880214944763,187.4530001198,9.117281464512644,-1.6004012495678808
248,4.96,7.516848296617923,187.4535996502,9.115108520464787,-1.5982602238468644
249,4.98,7.516848296617923,187.4568497102,9.10332897011665,-1.586480673498727
250,5.0,7.521108457128435,187.4554004696,9.108581612410717,-1.5874731552822823
251,5.02,7.521108457128435,187.4527498502,9.118188544183113,-1.5970800870546782
252,5.04,7.514444785900878,187.4569998502,9.102784801181542,-1.5883400152806644
253,5.06,7.514444785900878,187.4562501198,9.105502131629123,-1.5910573457282453
254,5.08,7.514133829180082,187.45184980000002,9.121450695234671,-1.607316866054589
255,5.1,7.514133829180082,187.45084980000001,9.125075105352721,-1.610941276172639
256,5.12,7.511795407179989,187.449849828,9.128699413987306,-1.6169040068073173
257,5.14,7.511795407179989,187.4489899872,9.13181582968275,-1.620020422502762
258,5.16,7.508596054852546,187.448925987,9.132047792655158,-1.6234517378026112
259,5.18,7.508596054852546,187.4488609872,9.132283378588,-1.623687323735453
260,5.2,7.498564230129205,187.448796987,9.132515341560406,-1.6339511114312018
261,5.22,7.498564230129205,187.4487319872,9.132750927493134,-1.6341866973639299
262,5.24,7.501130681537461,187.448667987,9.132982890465655,-1.6318522089281942
263,5.26,7.501130681537461,187.4486029872,9.133218476398383,-1.6320877948609223
264,5.28,7.503784331549241,187.448538987,9.13345043937079,-1.6296661078215493
265,5.3,7.503784331549241,187.4484739872,9.133686025303632,-1.629901693754391
266,5.32,7.510026373602159,187.448409987,9.133917988276153,-1.623891614673994
267,5.34,7.510026373602159,187.4483449872,9.13415357420888,-1.624127200606722
268,5.36,7.498508244654204,187.448280987,9.134385537181288,-1.6358772925270841
269,5.38,7.498508244654204,187.4482159872,9.13462112311413,-1.636112878459926
270,5.4,7.500462667849661,187.448151987,9.134853086086537,-1.634390418236876
271,5.42,7.500462667849661,187.44808698719999,9.135088672019378,-1.6346260041697178
272,5.44,7.50855788343722,187.448022987,9.135320634991785,-1.6267627515545655
273,5.46,7.50855788343722,187.4479579872,9.135556220924514,-1.6269983374872936
274,5.48,7.5007637234504045,187.447893987,9.135788183897034,-1.6350244604466297
275,5.5,7.5007637234504045,187.4478289872,9.136023769829762,-1.6352600463793578
276,5.52,7.498798195485392,187.447764987,9.13625573280217,-1.6374575373167772
277,5.54,7.498798195485392,187.447699987,9.136491319459878,-1.6376931239744863
278,5.56,7.4969404779246815,187.4476349872,9.13672690539272,-1.6397864274680387
279,5.58,7.4969404779246815,187.447570987,9.136958868365014,-1.640018390440332
280,5.6,7.4886526359422305,187.4475059872,9.137194454297855,-1.6485418183556249
281,5.62,7.4886526359422305,187.447441987,9.137426417270376,-1.6487737813281456
282,5.64,7.499817755199729,187.4473769872,9.137662003203104,-1.6378442480033755
283,5.66,7.499817755199729,187.44731298699935,9.137893966177899,-1.63807621097817
284,5.68,7.493329404684118,187.447247984,9.138129563706457,-1.6448001590223384
285,5.7,7.493329404684118,187.44718398375,9.13836152686008,-1.6450321221759623
286,5.72,7.503423962158081,187.44711898399999,9.138597112611706,-1.6351731504536247
287,5.74,7.503423962158081,187.44705494875,9.138829202619604,-1.6354052404615231
288,5.76,7.5054092979042935,187.44684993725002,9.13957224837452,-1.6341629504702269
289,5.78,7.5054092979042935,187.44659985025,9.14047866622775,-1.6350693683234567
290,5.8,7.510114553881181,187.45000011225,9.128154722231102,-1.6180401683499213
291,5.82,7.510114553881181,187.45044956275,9.126525729291302,-1.6164111754101214
292,5.84,7.50526459772243,187.45269965,9.118370490296002,-1.6131058925735715
293,5.86,7.50526459772243,187.4513003875,9.123441991458776,-1.618177393736346
294,5.88,7.508604885019054,187.45284989975002,9.11782592358179,-1.6092210385627368
295,5.9,7.508604885019054,187.452449488,9.119277179979804,-1.6106722949607502
296,5.92,7.5032504728335425,187.4544000375,9.112207588636352,-1.6089571158028093
297,5.94,7.5032504728335425,187.45055025,9.126160797403713,-1.6229103245701708
298,5.96,7.503797308362323,187.44755039974999,9.137033485002348,-1.6332361766400254
299,5.98,7.503797308362323,187.44515025,9.145732612040888,-1.641935303678565
300,6.0,7.505089012612302,187.4461502125,9.142108337838408,-1.637019325226106
301,6.02,7.505089012612302,187.44700011225,9.139027952585025,-1.6339389399727224
302,6.04,7.495961810059271,187.44744967525,9.137398551899196,-1.6414367418399252
303,6.06,7.495961810059271,187.45015036225,9.127610154610807,-1.631648344551536
304,6.08,7.490759694510871,187.451599738,9.122357022477672,-1.6315973279668015
305,6.1,7.490759694510871,187.45455043725,9.111662478260769,-1.620902783749898
306,6.12,7.498554545347702,187.45230035,9.119817717256069,-1.6212631719083674
307,6.14,7.498554545347702,187.4536996125,9.114746216093295,-1.616191670745593
308,6.16,7.498602302555696,187.45215025,9.120361741214879,-1.6217594386591827
309,6.18,7.498602302555696,187.4531501375,9.116737738842971,-1.6181354362872753
310,6.2,7.493452361365144,187.4536995375,9.114746487924094,-1.6212941265589507
311,6.22,7.493452361365144,187.451849825,9.121450604624442,-1.6279982432592988
312,6.24,7.4924600032177295,187.451150175,9.123986423163501,-1.6315264199457715
313,6.26,7.4924600032177295,187.45184971275,9.1214510114645,-1.6289910082467713
314,6.28,7.473141551241838,187.45070057475002,9.125615958858702,-1.6524744076168645
315,6.3,7.473141551241838,187.4489999625,9.13177967510444,-1.6586381238626018
316,6.32,7.48458648261726,187.448849825,9.132323834978592,-1.6477373523613323
317,6.34,7.48458648261726,187.44815025,9.134859381686852,-1.6502728990695914
318,6.36,7.476740163512318,187.44915013775,9.13123537840886,-1.6544952148965422
319,6.38,7.476740163512318,187.44970061225,9.129240233061296,-1.652500069548978
320,6.4,7.466685573169116,187.44815028725,9.134859246677593,-1.668173673508477
321,6.42,7.466685573169116,187.44929942525,9.130694299283391,-1.6640087261142753
322,6.44,7.469237005236323,187.451,9.12453071895311,-1.6552937137167874
323,6.46,7.469237005236323,187.45099992525,9.124530989877712,-1.6552939846413892
324,6.48,7.462112972072873,187.450700762,9.125615280187958,-1.6635023081150848
325,6.5,7.462112972072873,187.44975017500002,9.129060597328703,-1.6669476252558297
326,6.52,7.4767097344421245,187.45444960025003,9.112027952903645,-1.6353182184615207
327,6.54,7.4767097344421245,187.456849825,9.103328554034306,-1.6266188195921814
328,6.56,7.477096087329755,187.45615025,9.105864100742679,-1.6287680134129232
329,6.58,7.477096087329755,187.45715013775,9.102240097464687,-1.6251440101349317
330,6.6,7.474948734447025,187.45770057475,9.10024508803258,-1.6252963535855542
331,6.62,7.474948734447025,187.4559999625,9.106408804278317,-1.6314600698312915
332,6.64,7.475357955303139,187.455849825,9.106952964152356,-1.6315950088492173
333,6.66,7.475357955303139,187.45515025,9.109488510860729,-1.63413055555759
334,6.68,7.479253971728781,187.456150175,9.105864372573478,-1.6266104008446973
335,6.7,7.479253971728781,187.45684971275,9.103328960874364,-1.6240749891455835
336,6.72,7.478966539704629,187.45570057472872,9.10749390834576,-1.6285273686411301
337,6.74,7.478966539704629,187.454,9.11365748859896,-1.634690948894331
338,6.76,7.486046092553352,187.454,9.11365748859896,-1.6276113960456087
339,6.78,7.486046092553352,187.454,9.11365748859896,-1.6276113960456087
340,6.8,7.477116570536737,187.454,9.11365748859896,-1.6365409180622237
341,6.82,7.477116570536737,187.454,9.11365748859896,-1.6365409180622237
342,6.84,7.480031537796094,187.454,9.11365748859896,-1.633625950802866
343,6.86,7.480031537796094,187.454,9.11365748859896,-1.633625950802866
344,6.88,7.480912687437467,187.454,9.11365748859896,-1.6327448011614933
345,6.9,7.480912687437467,187.454,9.11365748859896,-1.6327448011614933
346,6.92,7.481088144712999,187.454,9.11365748859896,-1.6325693438859616
347,6.94,7.481088144712999,187.454,9.11365748859896,-1.6325693438859616
348,6.96,7.470998784773542,187.454,9.11365748859896,-1.6426587038254183
349,6.98,7.470998784773542,187.454,9.11365748859896,-1.6426587038254183
350,7.0,7.4758427823854845,187.454,9.11365748859896,-1.6378147062134758
351,7.02,7.4758427823854845,187.454,9.11365748859896,-1.6378147062134758
352,7.04,7.476580129035483,187.454,9.11365748859896,-1.6370773595634773
353,7.06,7.476580129035483,187.454,9.11365748859896,-1.6370773595634773
354,7.08,7.4760605335570745,187.454,9.11365748859896,-1.6375969550418858
355,7.1,7.4760605335570745,187.454,9.11365748859896,-1.6375969550418858
356,7.12,7.4703887111600125,187.454,9.11365748859896,-1.6432687774389478
357,7.14,7.4703887111600125,187.454,9.11365748859896,-1.6432687774389478
358,7.16,7.460397275508626,187.454,9.11365748859896,-1.6532602130903342
359,7.18,7.460397275508626,187.454,9.11365748859896,-1.6532602130903342
360,7.2,7.458362425468863,187.454,9.11365748859896,-1.6552950631300973
361,7.22,7.458362425468863,187.454,9.11365748859896,-1.6552950631300973
362,7.24,7.460542197038194,187.454,9.11365748859896,-1.6531152915607663
363,7.26,7.460542197038194,187.454,9.11365748859896,-1.6531152915607663
364,7.28,7.44135136588136,187.454,9.11365748859896,-1.6723061227176004
365,7.3,7.44135136588136,187.454,9.11365748859896,-1.6723061227176004
366,7.32,7.442867894422761,187.454,9.11365748859896,-1.670789594176199
