frame_id,dx_pixels,dy_pixels,time
117,-0.8729208561862833,7.972627997329937,2.34
118,-0.8852072726762117,7.981046869219256,2.36
119,-0.8852072726762117,7.981046869219256,2.38
120,-0.8841968412436927,7.979028637947181,2.4
121,-0.8841968412436927,7.979028637947181,2.42
122,-0.8906915622823135,7.976136024518837,2.44
123,-0.8906915622823135,7.976136024518837,2.46
124,-0.8908307531875153,7.976479082901847,2.48
125,-0.8908307531875153,7.976479082901847,2.5
126,-0.8813846442851627,7.98057707198933,2.52
127,-0.8813846442851627,7.98057707198933,2.54
128,-0.8828529517055586,7.967669221174731,2.56
129,-0.8828529517055586,7.967669221174731,2.58
130,-0.8843329467166541,7.973317893229307,2.6
131,-0.8843329467166541,7.973317893229307,2.62
132,-0.8789310848172818,7.966205988580498,2.64
133,-0.8789310848172818,7.966205988580498,2.66
134,-0.8838647202948096,7.970396875313838,2.68
135,-0.8838647202948096,7.970396875313838,2.7
136,-0.8818612794913179,7.9675212796412325,2.72
137,-0.8818612794913179,7.9675212796412325,2.74
138,-0.8685758317644741,7.968204198544527,2.76
139,-0.8685758317644741,7.968204198544527,2.78
140,-0.8776162144873751,7.958640343753245,2.8
141,-0.8776162144873751,7.958640343753245,2.82
142,-0.8846164590540866,7.96287944602534,2.84
143,-0.8846164590540866,7.96287944602534,2.86
144,-0.8882144685759386,7.970035208259674,2.88
145,-0.8882144685759386,7.970035208259674,2.9
146,-0.886661220446058,7.969847374288008,2.92
147,-0.886661220446058,7.969847374288008,2.94
148,-0.8835521163513249,7.982259181817653,2.96
149,-0.8835521163513249,7.982259181817653,2.98
150,-0.8826524350257614,7.990979813144406,3.0
151,-0.8826524350257614,7.990979813144406,3.02
152,-0.8778131439737535,7.985457473676718,3.04
153,-0.8778131439737535,7.985457473676718,3.06
154,-0.8893747505807141,7.987660593511748,3.08
155,-0.8893747505807141,7.987660593511748,3.1
156,-0.884682150798767,7.98398874831372,3.12
157,-0.884682150798767,7.98398874831372,3.14
158,-0.8917665015712828,7.98459717319497,3.16
159,-0.8917665015712828,7.98459717319497,3.18
160,-0.8822596437635184,7.971744170064312,3.2
161,-0.8822596437635184,7.971744170064312,3.22
162,-0.884581966983319,7.969736467032703,3.24
163,-0.884581966983319,7.969736467032703,3.26
164,-0.886605875051373,7.97882768701777,3.28
165,-0.886605875051373,7.97882768701777,3.3
166,-0.8868277089027288,7.978996107215778,3.32
167,-0.8868277089027288,7.978996107215778,3.34
168,-0.8912963782956922,7.9687460420450975,3.36
169,-0.8912963782956922,7.9687460420450975,3.38
170,-0.8756232494544065,7.965278067939721,3.4
171,-0.8756232494544065,7.965278067939721,3.42
172,-0.8678115550743541,7.968264511501104,3.44
173,-0.8678115550743541,7.968264511501104,3.46
174,-0.8584398653771359,7.955403205709445,3.48
175,-0.8584398653771359,7.955403205709445,3.5
176,-0.8769136481009809,7.958415654815724,3.52
177,-0.8769136481009809,7.958415654815724,3.54
178,-0.8730159315933861,7.958399250846014,3.56
179,-0.8730159315933861,7.958399250846014,3.58
180,-0.8783124342929796,7.954839620326311,3.6
181,-0.8783124342929796,7.954839620326311,3.62
182,-0.8730321481084502,7.961289525551422,3.64
183,-0.8730321481084502,7.961289525551422,3.66
184,-0.859497899670373,7.95230509595666,3.68
185,-0.859497899670373,7.95230509595666,3.7
186,-0.8709462773274481,7.956941508179227,3.72
187,-0.8709462773274481,7.956941508179227,3.74
188,-0.874950633727849,7.954484333492019,3.76
189,-0.874950633727849,7.954484333492019,3.78
190,-0.8704054983875267,7.952142407668248,3.8
191,-0.8704054983875267,7.952142407668248,3.82
192,-0.8674581253502538,7.950108762664797,3.84
193,-0.8674581253502538,7.950108762664797,3.86
194,-0.85766568861618,7.936206719393738,3.88
195,-0.85766568861618,7.936206719393738,3.9
196,-0.8546132225344536,7.939495587418094,3.92
197,-0.8546132225344536,7.939495587418094,3.94
198,-0.8563933507350612,7.9300215427472835,3.96
199,-0.8563933507350612,7.9300215427472835,3.98
200,-0.8443633211124961,7.925209620186649,4.0
201,-0.8443633211124961,7.925209620186649,4.02
202,-0.8231097799191502,7.9042262574321285,4.04
203,-0.8231097799191502,7.9042262574321285,4.06
204,-0.8211594434033032,7.91171546378655,4.08
205,-0.8211594434033032,7.91171546378655,4.1
206,-0.8233532851058953,7.907071071298731,4.12
207,-0.8233532851058953,7.907071071298731,4.14
208,-0.8183075574848999,7.907811928991407,4.16
209,-0.8183075574848999,7.907811928991407,4.18
210,-0.8286163380131484,7.90862288350462,4.2
211,-0.8286163380131484,7.90862288350462,4.22
212,-0.8160393352503661,7.909682199471035,4.24
213,-0.8160393352503661,7.909682199471035,4.26
214,-0.8076214362490646,7.898680668342763,4.28
215,-0.8076214362490646,7.898680668342763,4.3
216,-0.8228313761020445,7.904841408150105,4.32
217,-0.8228313761020445,7.904841408150105,4.34
218,-0.8073576913699299,7.897526184371998,4.36
219,-0.8073576913699299,7.897526184371998,4.38
220,-0.8178756239980203,7.900109168597169,4.4
221,-0.8178756239980203,7.900109168597169,4.42
222,-0.8142302828733818,7.9041349308234885,4.44
223,-0.8142302828733818,7.9041349308234885,4.46
224,-0.8143668921684366,7.901283566084146,4.48
225,-0.8143668921684366,7.901283566084146,4.5
226,-0.8130753885078548,7.900657094420637,4.52
227,-0.8130753885078548,7.900657094420637,4.54
228,-0.8049813305706266,7.901805114956403,4.56
229,-0.8049813305706266,7.901805114956403,4.58
230,-0.8091386137654126,7.89549587030865,4.6
231,-0.8091386137654126,7.89549587030865,4.62
232,-0.8005206114146404,7.894629699412803,4.64
233,-0.8005206114146404,7.894629699412803,4.66
234,-0.7921549223185593,7.889293597774042,4.68
235,-0.7921549223185593,7.889293597774042,4.7
236,-0.8126317799197977,7.904100190504096,4.72
237,-0.8126317799197977,7.904100190504096,4.74
238,-0.8009662790041148,7.895506446697368,4.76
239,-0.8009662790041148,7.895506446697368,4.78
240,-0.7965596713962668,7.88845958460638,4.8
241,-0.7965596713962668,7.88845958460638,4.82
242,-0.7896081565728537,7.883437902735864,4.84
243,-0.7896081565728537,7.883437902735864,4.86
244,-0.7909488419415993,7.888860704512922,4.88
245,-0.7909488419415993,7.888860704512922,4.9
246,-0.8024254217906446,7.886616070277682,4.92
247,-0.8024254217906446,7.886616070277682,4.94
248,-0.7954160935789787,7.88634095697671,4.96
249,-0.7954160935789787,7.88634095697671,4.98
250,-0.7953426712682585,7.89010585369806,5.0
251,-0.7953426712682585,7.89010585369806,5.02
252,-0.7954463685788369,7.883255789079669,5.04
253,-0.7954463685788369,7.883255789079669,5.06
254,-0.7888004179251311,7.882663218945254,5.08
255,-0.7888004179251311,7.882663218945254,5.1
256,-0.7851731889303437,7.880165827016469,5.12
257,-0.7851731889303437,7.880165827016469,5.14
258,-0.7894545833572693,7.877267190026146,5.16
259,-0.7894545833572693,7.877267190026146,5.18
260,-0.7929766290234284,7.866628469106274,5.2
261,-0.7929766290234284,7.866628469106274,5.22
262,-0.7833084063141769,7.868923259184498,5.24
263,-0.7833084063141769,7.868923259184498,5.26
264,-0.7864059651925572,7.871662540521356,5.28
265,-0.7864059651925572,7.871662540521356,5.3
266,-0.78886357949591,7.879038082343129,5.32
267,-0.78886357949591,7.879038082343129,5.34
268,-0.7807900311499907,7.866746436375024,5.36
269,-0.7807900311499907,7.866746436375024,5.38
270,-0.7861356362565175,7.8695633447298405,5.4
271,-0.7861356362565175,7.8695633447298405,5.42
272,-0.7814909639955658,7.877754065952274,5.44
273,-0.7814909639955658,7.877754065952274,5.46
274,-0.7863483411528023,7.8693661845826455,5.48
275,-0.7863483411528023,7.8693661845826455,5.5
276,-0.7796150122584322,7.867965215288393,5.52
277,-0.7796150122584322,7.867965215288393,5.54
278,-0.7789411170469975,7.865082741274193,5.56
279,-0.7789411170469975,7.865082741274193,5.58
280,-0.7695270397690592,7.856975547038132,5.6
281,-0.7695270397690592,7.856975547038132,5.62
282,-0.7794838011531056,7.867821122555199,5.64
283,-0.7794838011531056,7.867821122555199,5.66
284,-0.7738185294883806,7.86108458587745,5.68
285,-0.7738185294883806,7.86108458587745,5.7
286,-0.7829001828872606,7.869846317236465,5.72
287,-0.7829001828872606,7.869846317236465,5.74
288,-0.7767745365839573,7.872380257085524,5.76
289,-0.7767745365839573,7.872380257085524,5.78
290,-0.7851713518568886,7.876547894654436,5.8
291,-0.7851713518568886,7.876547894654436,5.82
292,-0.7958139724112243,7.870882703810537,5.84
293,-0.7958139724112243,7.870882703810537,5.86
294,-0.7919422163272429,7.874665212267644,5.88
295,-0.7919422163272429,7.874665212267644,5.9
296,-0.7937967704498305,7.868242108448328,5.92
297,-0.7937967704498305,7.868242108448328,5.94
298,-0.7891751484307861,7.868390773488613,5.96
299,-0.7891751484307861,7.868390773488613,5.98
300,-0.778557185929003,7.869809620468857,6.0
301,-0.778557185929003,7.869809620468857,6.02
302,-0.7825906930769406,7.861014546032891,6.04
303,-0.7825906930769406,7.861014546032891,6.06
304,-0.7854469968183366,7.8551486149808625,6.08
305,-0.7854469968183366,7.8551486149808625,6.1
306,-0.7782603673882704,7.863584832617391,6.12
307,-0.7782603673882704,7.863584832617391,6.14
308,-0.7896429835808476,7.863739755145616,6.16
309,-0.7896429835808476,7.863739755145616,6.18
310,-0.7751625386703154,7.85959343179502,6.2
311,-0.7751625386703154,7.85959343179502,6.22
312,-0.772043739153446,7.859275027474212,6.24
313,-0.772043739153446,7.859275027474212,6.26
314,-0.7726955939616573,7.840070537870304,6.28
315,-0.7726955939616573,7.840070537870304,6.3
316,-0.7760927418134997,7.851356245697389,6.32
317,-0.7760927418134997,7.851356245697389,6.34
318,-0.7665254940040995,7.844451689260495,6.36
319,-0.7665254940040995,7.844451689260495,6.38
320,-0.7546226373367517,7.834908373566634,6.4
321,-0.7546226373367517,7.834908373566634,6.42
322,-0.7595898160903971,7.837082006746698,6.44
323,-0.7595898160903971,7.837082006746698,6.46
324,-0.7582026528485812,7.830361234245174,6.48
325,-0.7582026528485812,7.830361234245174,6.5
326,-0.7655583734310767,7.845232195052233,6.52
327,-0.7655583734310767,7.845232195052233,6.54
328,-0.7596407502874172,7.847084778444696,6.56
329,-0.7596407502874172,7.847084778444696,6.58
330,-0.7654573387026176,7.845560517792251,6.6
331,-0.7654573387026176,7.845560517792251,6.62
332,-0.7566876913818987,7.847153737135784,6.64
333,-0.7566876913818987,7.847153737135784,6.66
334,-0.761151782966067,7.851302214360942,6.68
335,-0.761151782966067,7.851302214360942,6.7
336,-0.7689587244574341,7.850849011720982,6.72
337,-0.7689587244574341,7.850849011720982,6.74
338,-0.7674552921754412,7.858384978711513,6.76
339,-0.7674552921754412,7.858384978711513,6.78
340,-0.7683772387970293,7.84992755638774,6.8
341,-0.7683772387970293,7.84992755638774,6.82
342,-0.777034465136353,7.8533454264447755,6.84
343,-0.777034465136353,7.8533454264447755,6.86
344,-0.7710305694150748,7.854171047825673,6.88
345,-0.7710305694150748,7.854171047825673,6.9
346,-0.7754076771972223,7.854348908919292,6.92
347,-0.7754076771972223,7.854348908919292,6.94
348,-0.7677262181372271,7.845476350657577,6.96
349,-0.7677262181372271,7.845476350657577,6.98
350,-0.7773182661004512,7.851036463566743,7.0
351,-0.7773182661004512,7.851036463566743,7.02
352,-0.7659824042884793,7.851708366050275,7.04
353,-0.7659824042884793,7.851708366050275,7.06
354,-0.7722374046810501,7.851818175205324,7.08
355,-0.7722374046810501,7.851818175205324,7.1
356,-0.767697460382351,7.845250767231676,7.12
357,-0.767697460382351,7.845250767231676,7.14
358,-0.7638204075349222,7.836282025084358,7.16
359,-0.7638204075349222,7.836282025084358,7.18
360,-0.7521129485769507,7.833725723449163,7.2
361,-0.7521129485769507,7.833725723449163,7.22
362,-0.7469292210163303,7.83530997565299,7.24
363,-0.7469292210163303,7.83530997565299,7.26
364,-0.7379514132162512,7.8158216985498825,7.28
365,-0.7379514132162512,7.8158216985498825,7.3
366,-0.7454344080390456,7.817963976197177,7.32
367,-0.7454344080390456,7.817963976197177,7.34
368,-0.7433951215501793,7.8219942668841895,7.36
369,-0.7433951215501793,7.8219942668841895,7.38
370,-0.7334621712940361,7.8060145026323084,7.4
371,-0.7334621712940361,7.8060145026323084,7.42
372,-0.7322181273988235,7.816199209974002,7.44
373,-0.7322181273988235,7.816199209974002,7.46
374,-0.7268037827170701,7.804069569873718,7.48
375,-0.7268037827170701,7.804069569873718,7.5
376,-0.7160186482092286,7.789518409422101,7.52
377,-0.7160186482092286,7.789518409422101,7.54
378,-0.7139094493052198,7.786484902580753,7.56
379,-0.7139094493052198,7.786484902580753,7.58
380,-0.7222899639742764,7.78982002478665,7.6
381,-0.7222899639742764,7.78982002478665,7.62
382,-0.7122973721492372,7.779119562108349,7.64
383,-0.7122973721492372,7.779119562108349,7.66
384,-0.7063313606245174,7.771814932130724,7.68
385,-0.7063313606245174,7.771814932130724,7.7
386,-0.6996322907759804,7.769977431882182,7.72
387,-0.6996322907759804,7.769977431882182,7.74
388,-0.6910855190830034,7.765478640284698,7.76
389,-0.6910855190830034,7.765478640284698,7.78
390,-0.6932585186141296,7.761435252385297,7.8
391,-0.6932585186141296,7.761435252385297,7.82
392,-0.6881729375132863,7.756819916062568,7.84
393,-0.6881729375132863,7.756819916062568,7.86
394,-0.6770351395667831,7.752184060173363,7.88
395,-0.6770351395667831,7.752184060173363,7.9
396,-0.6902098586266447,7.752245131573602,7.92
397,-0.6902098586266447,7.752245131573602,7.94
398,-0.6852865225580445,7.747550453634858,7.96
399,-0.6852865225580445,7.747550453634858,7.98
400,-0.6729542052221404,7.739643656644205,8.0
401,-0.6729542052221404,7.739643656644205,8.02
402,-0.6807436570250047,7.73937769760829,8.04
403,-0.6807436570250047,7.73937769760829,8.06
404,-0.6794447919054392,7.7349626160068965,8.08
405,-0.6794447919054392,7.7349626160068965,8.1
406,-0.6638932399267787,7.724775648079742,8.12
407,-0.6638932399267787,7.724775648079742,8.14
408,-0.6600156448151893,7.712280293424783,8.16
409,-0.6600156448151893,7.712280293424783,8.18
410,-0.6501209965759926,7.706927905938187,8.2
411,-0.6501209965759926,7.706927905938187,8.22
412,-0.65794765518649,7.703521062736854,8.24
413,-0.65794765518649,7.703521062736854,8.26
414,-0.6538508528781222,7.699189453910549,8.28
415,-0.6538508528781222,7.699189453910549,8.3
416,-0.6474555060475495,7.694165656047005,8.32
417,-0.6474555060475495,7.694165656047005,8.34
418,-0.6478234190433341,7.695570292593061,8.36
419,-0.6478234190433341,7.695570292593061,8.38
420,-0.6346125466711783,7.677842036058223,8.4
421,-0.6346125466711783,7.677842036058223,8.42
422,-0.6388692140624244,7.678114717269523,8.44
423,-0.6388692140624244,7.678114717269523,8.46
424,-0.6326347686253939,7.681311587090704,8.48
425,-0.6326347686253939,7.681311587090704,8.5
426,-0.6195108263102611,7.671173707528908,8.52
427,-0.6195108263102611,7.671173707528908,8.54
428,-0.625816963887587,7.672156081540379,8.56
429,-0.625816963887587,7.672156081540379,8.58
430,-0.6240870143022903,7.671720380472948,8.6
431,-0.6240870143022903,7.671720380472948,8.62
432,-0.621956940368932,7.667396994308547,8.64
433,-0.621956940368932,7.667396994308547,8.66
434,-0.619184801520305,7.671854651074682,8.68
435,-0.619184801520305,7.671854651074682,8.7
436,-0.630638732501211,7.674933846847921,8.72
437,-0.630638732501211,7.674933846847921,8.74
438,-0.6225114009769186,7.660796623156671,8.76
439,-0.6225114009769186,7.660796623156671,8.78
440,-0.6182397806913968,7.654430276561698,8.8
441,-0.6182397806913968,7.654430276561698,8.82
442,-0.5996401424189344,7.656857344395576,8.84
443,-0.5996401424189344,7.656857344395576,8.86
444,-0.6038475854552416,7.65808442476208,8.88
445,-0.6038475854552416,7.65808442476208,8.9
446,-0.5938098187140213,7.650259308089858,8.92
447,-0.5938098187140213,7.650259308089858,8.94
448,-0.5962552128253265,7.651314302688888,8.96
449,-0.5962552128253265,7.651314302688888,8.98
450,-0.5918358008264022,7.654827413201247,9.0
451,-0.5918358008264022,7.654827413201247,9.02
452,-0.596665667824368,7.657175001440464,9.04
453,-0.596665667824368,7.657175001440464,9.06
454,-0.587526714004639,7.648640709423034,9.08
455,-0.587526714004639,7.648640709423034,9.1
456,-0.583502020044989,7.654373554952997,9.12
457,-0.583502020044989,7.654373554952997,9.14
458,-0.59433778357959,7.6590021338897145,9.16
459,-0.59433778357959,7.6590021338897145,9.18
460,-0.5960436675763958,7.634251897797128,9.2
461,-0.5960436675763958,7.634251897797128,9.22
462,-0.5896220109481192,7.64577065540891,9.24
463,-0.5896220109481192,7.64577065540891,9.26
464,-0.5758360582251498,7.6555884926945055,9.28
465,-0.5758360582251498,7.6555884926945055,9.3
466,-0.5657078706027505,7.635009386301078,9.32
467,-0.5657078706027505,7.635009386301078,9.34
468,-0.5678024742779826,7.633195652261861,9.36
469,-0.5678024742779826,7.633195652261861,9.38
470,-0.567611690261856,7.640574207298641,9.4
471,-0.567611690261856,7.640574207298641,9.42
472,-0.5692231214673029,7.645998946549923,9.44
473,-0.5692231214673029,7.645998946549923,9.46
474,-0.5780586275483302,7.646199095831946,9.48
475,-0.5780586275483302,7.646199095831946,9.5
476,-0.5649711358952345,7.644483985284921,9.52
477,-0.5649711358952345,7.644483985284921,9.54
478,-0.5606992752951783,7.637665353210764,9.56
479,-0.5606992752951783,7.637665353210764,9.58
480,-0.5663159716632435,7.643235953658348,9.6
481,-0.5663159716632435,7.643235953658348,9.62
482,-0.5672659181074096,7.646290899613859,9.64
483,-0.5672659181074096,7.646290899613859,9.66
484,-0.5669514073705386,7.65076546917328,9.68
485,-0.5669514073705386,7.65076546917328,9.7
486,-0.5587543848375844,7.646374180329985,9.72
487,-0.5587543848375844,7.646374180329985,9.74
488,-0.5558616063328827,7.656738707749582,9.76
489,-0.5558616063328827,7.656738707749582,9.78
490,-0.5719590332669213,7.654089850157334,9.8
491,-0.5719590332669213,7.654089850157334,9.82
492,-0.5614205327080981,7.655524224592455,9.84
493,-0.5614205327080981,7.655524224592455,9.86
494,-0.5706350682337415,7.6572250113671885,9.88
495,-0.5706350682337415,7.6572250113671885,9.9
496,-0.5759439001352575,7.653825719568204,9.92
497,-0.5759439001352575,7.653825719568204,9.94
498,-0.5730074425046041,7.650213928378946,9.96
499,-0.5730074425046041,7.650213928378946,9.98
500,-0.5729175641465645,7.655622602918356,10.0
501,-0.5729175641465645,7.655622602918356,10.02
502,-0.5716464442451752,7.652972345506328,10.04
503,-0.5716464442451752,7.652972345506328,10.06
504,-0.5778411995999022,7.648481116102403,10.08
505,-0.5778411995999022,7.648481116102403,10.1
506,-0.5753415229455641,7.648129945934386,10.12
507,-0.5753415229455641,7.648129945934386,10.14
508,-0.5730002607749611,7.645389457996146,10.16
509,-0.5730002607749611,7.645389457996146,10.18
510,-0.5797658124681675,7.645300717832754,10.2
511,-0.5797658124681675,7.645300717832754,10.22
512,-0.5748620036297325,7.646905620423297,10.24
513,-0.5748620036297325,7.646905620423297,10.26
514,-0.5808529742163273,7.650667955177653,10.28
515,-0.5808529742163273,7.650667955177653,10.3
516,-0.5710396255389014,7.641861390771908,10.32
517,-0.5710396255389014,7.641861390771908,10.34
518,-0.5926242232376353,7.648715226305626,10.36
519,-0.5926242232376353,7.648715226305626,10.38
520,-0.5853131278572619,7.64873059939498,10.4
521,-0.5853131278572619,7.64873059939498,10.42
522,-0.5801109949181864,7.656574205176639,10.44
523,-0.5801109949181864,7.656574205176639,10.46
524,-0.5799617238230894,7.651480691500069,10.48
525,-0.5799617238230894,7.651480691500069,10.5
526,-0.5747465411824351,7.644417281672361,10.52
527,-0.5747465411824351,7.644417281672361,10.54
528,-0.5747567327964589,7.645461260470995,10.56
529,-0.5747567327964589,7.645461260470995,10.58
530,-0.5761637355980156,7.6491961203741425,10.6
531,-0.5761637355980156,7.6491961203741425,10.62
532,-0.5761329222207223,7.64086351225825,10.64
533,-0.5761329222207223,7.64086351225825,10.66
534,-0.5751222774686084,7.645656318403326,10.68
535,-0.5751222774686084,7.645656318403326,10.7
536,-0.5781497994340725,7.642079400722878,10.72
537,-0.5781497994340725,7.642079400722878,10.74
538,-0.5686681763971819,7.643903355285431,10.76
539,-0.5686681763971819,7.643903355285431,10.78
540,-0.5795580217917404,7.642477260970793,10.8
541,-0.5795580217917404,7.642477260970793,10.82
542,-0.567424577486463,7.64822611280789,10.84
543,-0.567424577486463,7.64822611280789,10.86
544,-0.5656059087876883,7.649655051607567,10.88
545,-0.5656059087876883,7.649655051607567,10.9
546,-0.5668169317578986,7.650558030709192,10.92
547,-0.5668169317578986,7.650558030709192,10.94
548,-0.5644675501324627,7.643524768822317,10.96
549,-0.5644675501324627,7.643524768822317,10.98
550,-0.5725560350598471,7.650701879770281,11.0
551,-0.5725560350598471,7.650701879770281,11.02
552,-0.5753410532834096,7.664400662789262,11.04
553,-0.5753410532834096,7.664400662789262,11.06
554,-0.5822937682547717,7.659197868656804,11.08
555,-0.5822937682547717,7.659197868656804,11.1
556,-0.5739166194357495,7.656199718151697,11.12
557,-0.5739166194357495,7.656199718151697,11.14
558,-0.5711064513648125,7.657059788885078,11.16
559,-0.5711064513648125,7.657059788885078,11.18
560,-0.5748385000341614,7.651730995986952,11.2
561,-0.5748385000341614,7.651730995986952,11.22
562,-0.577548335564984,7.647864549103815,11.24
563,-0.577548335564984,7.647864549103815,11.26
564,-0.5771659590951685,7.657009886285266,11.28
565,-0.5771659590951685,7.657009886285266,11.3
566,-0.5823333357931233,7.653888150959858,11.32
567,-0.5823333357931233,7.653888150959858,11.34
568,-0.5670286177348771,7.648792651175711,11.36
569,-0.5670286177348771,7.648792651175711,11.38
570,-0.572325428203726,7.642990689550061,11.4
571,-0.572325428203726,7.642990689550061,11.42
572,-0.5658480911547485,7.629762281429066,11.44
573,-0.5658480911547485,7.629762281429066,11.46
574,-0.5740801140343592,7.636334966241122,11.48
575,-0.5740801140343592,7.636334966241122,11.5
576,-0.5658843419023469,7.637523798241716,11.52
577,-0.5658843419023469,7.637523798241716,11.54
578,-0.5723349869670074,7.638284998787242,11.56
579,-0.5723349869670074,7.638284998787242,11.58
580,-0.5694125440952575,7.6405588470007615,11.6
581,-0.5694125440952575,7.6405588470007615,11.62
